best,mean
320,320.0
144,253.2
144,167.76
140,163.92
136,159.36
136,160.64
136,157.84
136,156.0
136,156.8
136,157.84
136,158.16
136,155.36
136,157.36
136,156.48
132,156.56
132,155.52
132,158.16
132,155.44
132,157.68
132,156.24
132,153.28
132,154.08
132,155.84
132,153.76
132,154.88
132,153.6
132,153.76
132,154.24
132,154.4
132,153.92
132,155.68
132,152.88
132,153.12
132,156.08
132,151.76
132,154.4
132,156.24
132,153.12
132,152.88
132,154.8
132,154.24
132,150.72
128,153.84
128,150.48
128,155.12
128,151.68
128,154.16
128,151.76
128,151.12
128,152.88
128,152.48
80,126.92
80,111.28
80,106.92
80,103.84
76,104.96
76,102.12
76,102.12
76,102.76
76,103.52
76,99.96
76,101.44
76,101.24
76,99.04
76,103.28
76,99.36
76,101.4
76,98.72
76,98.4
76,102.88
76,99.32
76,97.92
76,99.28
76,98.96
76,99.16
76,98.72
76,97.48
76,99.96
76,97.56
76,99.08
76,99.68
76,99.16
76,97.68
76,99.48
76,98.76
76,98.32
76,99.76
76,98.24
76,97.92
76,99.04
76,98.92
76,96.24
76,98.92
76,100.76
76,99.28
76,98.88
76,97.24
76,97.44
76,98.2
76,95.64
76,97.0
60,83.8
60,81.4
60,79.96
56,77.6
56,76.68
56,75.2
56,75.92
56,74.44
56,74.52
56,74.2
56,74.92
56,76.12
56,72.6
56,75.28
56,74.64
56,73.36
56,73.32
56,73.52
56,73.92
56,76.08
56,72.52
56,72.88
56,74.76
50,73.8
50,73.36
50,75.4
50,72.96
50,70.52
50,72.72
50,72.8
50,73.28
50,70.84
50,72.64
50,71.8
50,71.28
50,71.72
50,71.08
50,70.24
50,71.12
50,71.72
50,72.48
50,71.96
50,72.04
50,70.84
50,71.84
50,71.48
50,70.4
50,71.92
50,70.56
50,70.0
46,60.44
46,62.36
46,59.96
44,60.92
44,59.32
44,58.72
44,60.92
44,60.16
44,58.48
36,56.44
36,57.72
36,57.04
36,56.88
36,57.56
36,57.0
36,56.2
36,57.12
36,55.32
36,56.24
36,55.64
36,56.2
36,57.32
36,57.04
36,55.92
36,55.76
36,53.68
36,54.68
36,54.08
36,53.92
36,55.52
36,56.84
36,55.8
36,55.64
36,56.8
36,54.92
36,55.52
36,53.96
36,55.76
36,54.36
36,55.32
36,54.48
36,55.0
36,54.88
36,55.24
36,56.12
36,53.44
36,54.4
36,54.2
36,56.04
36,54.76
36,49.12
36,51.28
36,49.0
36,48.96
36,48.64
36,47.88
34,48.2
34,50.12
34,47.6
34,47.92
34,48.6
34,46.4
26,47.32
26,45.4
26,47.08
26,46.24
26,45.24
26,46.4
26,44.68
26,47.84
26,46.48
26,46.24
26,47.0
26,47.04
26,45.92
26,46.64
26,44.68
26,43.92
26,45.44
26,43.04
26,46.6
26,46.28
26,44.36
26,45.0
26,44.08
26,44.36
26,45.36
26,44.12
26,44.88
26,43.92
26,44.76
26,44.48
26,45.64
26,43.48
26,47.08
26,43.88
26,46.56
26,45.84
26,44.64
26,45.2
26,40.4
26,39.72
26,39.6
26,39.08
22,39.24
22,38.92
22,40.2
22,38.2
22,38.72
22,38.32
22,38.4
22,39.44
22,37.76
22,37.52
22,38.96
22,38.36
22,36.56
22,37.76
22,36.16
22,38.08
22,36.64
22,36.8
18,35.8
18,37.12
18,35.0
18,35.48
18,36.92
18,37.56
18,36.2
18,36.16
16,35.8
16,35.96
16,36.76
16,35.64
16,35.96
16,35.36
16,35.28
16,35.44
16,37.32
16,34.72
16,35.84
16,35.28
16,35.0
16,35.08
16,34.96
16,35.64
16,34.64
16,34.72
16,34.12
16,36.0
16,31.68
16,32.04
16,32.16
16,31.84
16,31.48
16,32.08
16,31.6
16,32.8
16,31.56
16,31.48
16,31.12
16,32.04
16,31.16
8,30.76
8,31.44
8,30.12
8,32.52
8,30.88
8,31.08
8,31.52
8,30.4
8,29.08
8,32.28
8,31.16
8,30.04
8,31.12
8,30.92
8,30.68
8,29.24
8,29.6
8,32.56
8,29.88
8,31.68
8,30.4
8,30.08
8,31.28
8,30.32
8,31.48
8,31.36
8,28.52
8,30.92
8,31.52
8,29.52
8,30.68
8,29.48
8,30.04
8,30.28
8,31.08
8,29.16
8,28.88
8,26.76
8,27.32
8,27.8
8,28.16
8,27.4
8,28.32
8,28.44
8,27.52
8,26.84
8,25.8
8,28.24
8,26.6
8,27.28
8,28.36
8,28.12
8,27.24
8,26.32
8,25.8
8,26.28
0,26.48
0,25.92
0,25.8
0,25.28
0,25.76
0,26.12
0,25.24
0,26.28
0,24.72
0,25.4
0,23.32
0,25.2
0,24.52
0,23.52
0,23.64
0,23.32
0,22.88
0,23.08
0,21.96
0,23.08
0,22.6
0,20.6
0,20.04
0,20.72
0,21.28
0,20.92
0,20.68
0,22.04
0,19.68
0,19.8
0,20.0
0,20.48
0,20.44
0,19.76
0,20.24
0,19.68
0,19.44
0,19.52
0,19.56
0,18.8
0,19.4
0,20.0
0,18.6
0,18.56
0,21.4
0,18.56
0,18.2
0,17.2
0,19.2
0,18.08
0,18.48
0,18.44
0,17.96
0,17.32
0,18.36
0,18.84
0,16.76
0,17.76
0,18.8
0,18.32
0,20.0
0,17.0
0,17.8
0,18.4
0,17.52
0,19.16
0,17.24
0,18.12
0,16.12
0,16.76
0,19.04
0,16.72
0,18.6
0,17.0
0,17.44
0,17.56
0,17.16
0,18.2
0,17.28
0,18.48
0,18.76
0,18.72
0,18.12
0,17.32
0,16.04
0,18.16
0,17.36
0,18.68
0,18.2
0,16.52
0,18.32
0,17.52
0,16.88
0,18.24
0,16.84
0,17.48
0,18.0
0,16.68
0,18.64
0,18.96
0,18.84
0,19.2
0,17.64
0,18.04
0,18.56
0,17.88
0,18.64
0,18.0
0,17.4
0,17.56
0,17.96
0,17.6
0,16.88
0,17.08
0,17.16
0,16.2
0,17.24
0,18.84
0,18.56
0,17.68
0,18.56
0,19.36
0,17.68
0,17.08
0,18.12
0,17.32
0,17.4
0,17.84
0,18.12
0,18.08
0,18.72
0,16.0
0,16.68
0,17.6
0,18.52
0,17.68
0,17.72
0,17.52
0,16.88
0,18.24
0,16.48
0,16.0
0,16.84
0,17.52
0,16.92
0,18.08
0,18.96
0,18.56
0,18.08
0,17.64
0,16.72
0,18.12
0,18.24
0,18.76
0,17.76
0,17.48
0,17.92
0,17.84
0,16.64
0,18.08
0,18.12
0,18.04
0,17.88
0,17.68
0,17.72
0,17.08
0,18.68
0,18.48
0,16.52
0,17.72
0,17.12
0,17.88
0,15.6
0,18.0
0,17.8
0,16.92
0,17.32
0,16.72
0,18.36
0,17.44
0,18.84
0,17.12
0,19.12
0,17.52
0,19.12
0,17.6
0,17.12
0,19.16
0,17.32
0,16.8
0,18.32
0,18.04
0,18.12
0,18.32
0,17.32
0,17.68
0,17.56
0,17.48
0,17.56
0,18.44
0,17.28
0,17.64
0,18.52
0,17.04
0,17.4
0,17.32
0,18.68
0,18.16
0,17.4
0,18.28
0,18.52
0,17.72
0,17.24
0,17.44
0,17.96
0,18.96
0,16.64
0,17.4
0,18.0
0,18.04
0,17.0
0,18.92
0,16.8
0,16.96
0,16.6
0,17.52
0,17.36
0,16.88
0,17.84
0,18.88
0,16.52
0,17.68
0,17.8
0,18.04
0,17.48
0,17.84
0,18.72
0,17.04
0,18.08
0,17.4
0,18.44
0,17.04
0,16.6
0,16.56
0,18.96
0,18.92
0,17.72
0,18.4
0,17.64
0,16.92
0,18.48
0,17.8
0,18.16
0,17.48
0,16.24
0,17.72
0,17.48
0,16.92
0,16.84
0,17.28
0,17.52
0,17.32
0,17.16
0,18.12
0,18.88
0,17.72
0,17.92
0,17.0
0,18.52
0,17.84
0,18.2
0,18.76
0,17.8
0,17.28
0,17.0
0,17.64
0,17.48
0,17.72
0,18.08
0,18.16
0,18.68
0,17.48
0,17.48
0,18.08
0,17.12
0,16.76
0,17.48
0,17.8
0,17.0
0,16.08
0,16.64
0,18.92
0,18.4
0,16.72
0,16.64
0,16.84
0,18.12
0,18.0
0,18.24
0,18.44
0,17.56
0,18.48
0,17.68
0,16.56
0,18.76
0,17.12
0,17.08
0,18.88
0,18.4
0,18.32
0,16.64
0,18.12
0,17.6
0,17.08
0,18.04
0,18.36
0,18.28
0,18.08
0,17.88
0,18.32
0,18.04
0,17.0
0,17.6
0,18.48
0,17.68
0,17.2
0,18.12
0,17.92
0,17.44
0,18.52
0,18.36
0,18.28
0,17.64
0,18.04
0,18.84
0,17.36
0,18.2
0,17.68
0,17.12
0,18.16
0,17.24
0,17.4
0,18.04
0,17.68
0,19.48
0,18.08
0,17.4
0,18.4
0,18.68
0,16.84
0,16.44
0,18.0
0,19.2
0,17.8
0,18.12
0,17.8
0,18.08
0,17.32
0,17.36
0,17.44
0,18.04
0,19.28
0,18.0
0,18.6
0,16.52
0,16.96
0,16.92
0,18.0
0,19.32
0,19.4
0,18.12
0,16.88
0,17.56
0,17.68
0,17.6
0,16.4
0,17.04
0,18.32
0,17.04
0,19.36
0,16.52
0,18.72
0,17.72
0,17.04
0,18.2
0,17.48
0,17.88
0,18.0
0,17.08
0,18.44
0,18.88
0,18.48
0,18.52
0,17.44
0,18.48
0,18.84
0,16.96
0,17.32
0,18.96
0,18.64
0,16.64
0,16.84
0,18.08
0,17.8
0,19.0
0,17.84
0,17.52
0,18.88
0,19.32
0,16.76
0,17.6
0,15.96
0,17.64
0,19.04
0,17.12
0,18.72
0,16.8
0,17.48
0,17.24
0,19.28
0,17.08
0,18.48
0,18.44
0,17.88
0,17.4
0,18.2
0,16.92
0,17.56
0,18.28
0,19.12
0,17.24
0,17.6
0,18.08
0,17.0
0,17.32
0,18.12
0,17.92
0,17.8
0,17.88
0,18.24
0,17.32
0,17.0
0,17.96
0,18.08
0,19.12
0,16.92
0,17.2
0,17.16
0,17.16
0,18.36
0,18.24
0,17.48
0,17.64
0,18.12
0,17.48
0,18.08
0,17.92
0,17.88
0,18.24
0,17.72
0,17.56
0,18.12
0,17.32
0,18.8
0,17.84
0,17.4
0,17.6
0,17.0
0,16.2
0,17.36
0,18.56
0,16.32
0,17.68
0,17.56
0,16.48
0,18.44
0,18.28
0,19.56
0,17.16
0,17.88
0,16.88
0,17.76
0,17.88
0,17.28
0,16.12
0,15.96
0,19.92
0,17.6
0,17.68
0,19.0
0,17.4
0,16.4
0,16.8
0,18.04
0,18.68
0,17.84
0,18.68
0,17.68
0,18.0
0,17.72
0,17.72
0,16.44
0,18.36
0,17.2
0,17.84
0,18.64
0,18.48
0,17.64
0,18.48
0,17.44
0,18.24
0,16.44
0,17.36
0,18.48
0,20.04
0,19.4
0,18.04
0,18.04
0,17.72
0,17.72
0,17.12
0,16.4
0,16.56
0,18.2
0,16.56
0,17.68
