best,mean
2940,2940.0
1388,2324.4
1386,1533.48
1386,1509.2
1386,1498.0
1386,1501.92
1386,1501.08
1386,1497.56
1380,1495.44
1380,1498.36
1380,1503.48
1380,1498.08
1380,1495.8
1380,1488.28
1380,1488.88
1380,1491.84
1380,1494.08
1380,1492.44
1374,1486.64
1360,1492.52
1360,1488.24
1360,1484.2
1360,1489.4
1360,1490.12
1360,1492.32
1360,1491.04
1360,1485.44
1360,1487.28
1360,1490.44
1360,1496.08
1360,1487.48
1360,1485.08
1360,1489.72
1360,1483.48
1360,1495.76
1360,1485.6
1360,1488.92
1360,1488.04
1360,1489.96
1360,1488.48
1360,1479.44
1360,1486.96
1360,1481.32
1360,1487.4
1360,1493.96
1360,1485.56
1360,1491.24
1360,1479.6
1360,1478.72
1360,1485.16
1360,1483.52
920,1239.16
920,1015.92
920,999.76
900,999.28
900,996.16
894,991.2
894,995.92
894,986.64
894,989.4
884,988.88
884,985.76
884,988.6
884,983.88
874,986.4
874,981.04
874,989.36
874,986.52
874,986.44
874,984.68
874,991.84
874,982.2
874,980.96
874,980.44
874,987.0
874,982.16
874,985.64
874,985.08
874,983.84
874,984.0
874,975.24
874,978.48
874,977.0
874,973.56
874,980.28
874,982.64
874,977.4
874,966.88
874,974.76
874,970.12
874,976.96
874,972.44
874,966.28
874,969.48
874,973.4
874,975.88
872,973.52
872,969.84
872,969.16
872,972.48
872,965.52
648,850.0
648,765.44
648,750.92
648,749.24
648,749.96
648,740.16
648,740.96
648,745.68
648,739.6
648,741.92
648,743.52
648,734.64
648,738.76
648,739.0
648,732.24
648,734.44
648,738.08
648,734.44
648,731.28
648,729.52
648,724.64
648,736.32
648,729.24
648,726.64
648,729.44
648,732.96
648,731.12
648,729.0
648,735.16
648,724.12
648,731.08
648,729.16
646,724.2
646,727.92
646,723.12
646,730.32
646,721.88
646,722.64
646,728.48
646,726.48
646,723.84
646,728.88
646,723.4
646,726.56
646,721.04
646,720.64
646,721.6
646,723.6
646,726.72
646,722.24
526,646.36
526,611.92
526,602.12
500,594.72
500,593.68
500,585.6
500,590.84
500,584.24
500,583.04
500,578.04
500,586.04
500,577.6
500,578.24
500,582.76
500,584.44
500,577.4
500,575.84
500,575.56
500,568.12
500,575.0
500,574.84
500,578.84
500,578.64
500,575.28
500,569.88
500,570.8
500,575.36
500,577.4
500,575.44
500,577.32
500,570.44
500,573.76
500,576.16
500,573.88
500,572.08
500,569.2
500,572.6
500,570.08
500,574.56
500,573.52
500,575.2
500,569.68
500,573.12
500,573.44
500,570.88
500,575.12
500,571.72
500,572.12
500,571.52
500,570.32
460,526.04
416,508.72
416,501.72
416,492.52
416,487.56
416,489.4
416,490.2
416,488.28
416,486.48
416,484.32
416,482.44
416,482.12
416,481.6
416,486.0
416,482.52
416,484.36
