best,mean
580,580.0
254,458.12
254,302.4
254,294.0
254,294.36
254,290.28
254,291.48
254,288.2
254,288.04
254,288.36
254,291.92
254,288.72
254,288.08
252,283.8
252,285.32
248,284.88
248,285.16
248,283.56
248,285.92
248,285.0
248,281.84
240,282.92
240,285.44
240,284.8
240,283.76
240,282.72
240,283.64
240,282.24
240,283.52
240,282.52
240,283.72
240,282.88
240,279.88
240,281.2
240,279.96
240,279.28
240,280.68
240,281.8
240,282.08
240,279.68
240,281.84
240,279.4
240,281.52
240,284.0
240,281.6
240,284.12
240,281.76
240,281.4
240,281.52
240,282.12
240,280.64
166,233.72
158,202.2
158,194.8
158,190.44
158,191.24
158,187.48
152,188.48
152,189.2
152,187.32
152,187.4
152,187.28
152,187.88
152,188.16
152,185.36
152,187.0
152,188.64
152,184.64
152,183.96
152,182.24
152,183.04
152,184.4
152,182.68
152,185.6
152,183.44
152,183.52
152,184.52
152,184.4
152,182.12
152,186.48
152,184.12
152,181.16
152,187.68
152,183.16
152,185.44
152,183.84
152,183.72
152,181.96
152,182.0
152,184.8
152,183.4
152,181.44
150,181.84
150,178.6
150,180.96
150,184.24
150,181.48
150,182.68
150,180.88
150,184.24
150,181.36
120,158.04
120,147.36
120,144.2
110,143.92
110,140.88
110,144.4
110,142.04
110,142.32
110,139.64
110,139.48
110,139.96
110,137.84
110,136.68
110,137.6
110,136.28
110,136.68
110,137.84
110,136.96
110,137.4
110,135.0
110,137.16
110,133.68
110,138.28
110,136.28
110,133.84
104,133.4
104,136.72
104,134.56
104,137.12
104,133.64
104,133.32
104,136.68
104,134.44
104,135.04
104,135.64
104,133.48
104,133.36
104,138.12
104,136.6
104,132.64
104,135.08
104,135.92
104,134.36
104,132.12
104,135.96
102,135.8
102,133.2
102,134.4
102,133.44
102,134.04
92,117.2
86,114.44
86,113.84
86,114.64
86,111.76
86,112.12
86,111.72
86,113.24
86,111.0
86,106.36
84,108.88
84,107.72
84,106.36
84,110.2
84,105.16
82,107.96
82,108.16
82,106.6
82,105.96
80,105.44
80,105.6
80,105.96
80,107.96
80,105.64
80,106.16
80,104.04
76,104.96
76,104.0
76,107.0
76,105.52
76,103.64
76,103.36
76,103.24
76,104.48
76,103.68
76,103.72
76,105.68
76,107.2
76,102.52
76,103.64
76,104.36
76,101.76
76,104.2
76,104.68
76,104.8
76,102.96
76,102.12
76,104.12
76,103.08
76,103.56
76,93.92
74,92.96
74,92.0
74,91.72
70,91.36
70,90.24
70,92.28
70,93.2
70,91.68
70,90.08
70,90.08
70,88.72
70,88.32
70,89.32
70,90.0
70,89.12
64,90.32
64,89.0
64,87.24
64,86.96
64,87.68
64,86.24
64,87.96
64,86.08
62,86.56
62,85.56
62,87.6
62,85.96
62,87.04
62,87.2
62,86.0
62,86.12
62,83.56
62,86.0
62,85.92
62,88.32
62,86.16
62,88.0
62,86.24
62,85.88
62,85.2
62,84.48
60,86.36
60,84.96
60,85.16
60,82.6
60,86.04
60,87.48
60,86.28
60,86.8
60,77.44
60,78.32
60,79.56
60,76.92
60,76.92
52,76.28
52,75.88
52,73.92
52,74.28
52,70.32
52,75.56
52,72.64
52,72.8
52,71.8
52,72.48
52,74.08
48,73.16
48,73.4
48,71.56
48,70.48
48,71.04
48,72.44
48,75.04
48,73.84
48,72.64
48,70.04
48,72.24
48,73.12
48,73.0
48,73.2
48,73.2
48,72.88
48,72.84
48,73.08
48,73.48
48,72.6
48,71.12
48,73.48
48,73.2
48,70.56
48,70.24
48,69.76
48,72.32
48,70.28
48,71.0
48,70.32
48,71.0
48,69.52
48,71.28
48,70.96
48,63.6
44,63.92
44,63.52
44,64.56
44,64.72
44,63.92
44,61.76
44,63.44
44,65.72
40,62.2
40,63.6
40,62.52
40,63.2
40,63.92
40,62.4
40,63.2
40,63.4
40,61.84
40,63.4
40,63.36
40,63.8
40,61.56
40,61.56
40,62.92
40,62.08
40,62.24
40,60.6
40,60.8
40,61.2
40,59.88
40,59.4
40,60.08
40,59.72
40,63.6
40,61.12
40,61.72
38,60.56
38,60.4
38,59.8
38,62.52
38,61.4
38,60.64
38,59.32
38,61.6
38,62.36
38,60.48
38,62.12
38,60.56
38,59.84
38,59.88
38,53.72
34,57.2
34,56.32
34,56.32
34,56.04
34,54.52
34,56.56
34,53.88
34,56.0
34,56.76
34,56.16
34,55.56
34,56.08
34,53.6
34,54.04
34,53.36
34,52.32
34,54.92
32,54.8
32,54.64
32,55.28
32,54.6
32,54.0
18,51.72
18,54.0
18,51.68
18,52.08
18,53.24
18,51.76
18,52.36
18,51.12
18,52.96
18,52.8
18,51.96
18,50.68
18,51.36
18,53.24
18,52.8
18,51.68
18,51.64
18,53.12
18,51.52
18,50.16
18,51.16
18,51.16
18,51.64
18,51.68
18,50.4
18,49.4
18,49.84
18,46.32
18,46.84
18,49.16
18,47.08
18,48.76
18,49.36
18,47.72
18,47.2
18,46.08
18,46.44
18,45.6
18,46.64
18,48.0
18,47.92
18,45.36
18,44.64
18,45.64
18,46.28
14,44.92
14,44.24
14,44.08
14,46.12
14,44.56
14,46.64
14,42.6
14,42.76
14,44.16
14,42.36
14,42.24
14,43.16
14,44.24
14,43.0
14,40.6
14,41.88
14,41.32
14,44.52
14,42.56
14,42.72
14,41.4
14,41.68
14,41.48
14,42.68
14,41.96
14,41.96
14,41.32
14,41.96
14,41.72
14,42.2
14,41.88
14,42.76
14,36.84
14,38.08
14,38.4
14,39.68
14,37.64
14,35.92
14,39.32
14,38.64
14,37.36
14,37.72
14,36.84
14,36.84
14,36.56
14,37.16
14,36.68
