best,mean
580,580.0
248,457.92
248,300.6
248,291.04
248,293.8
248,291.08
246,291.76
246,290.72
246,290.0
246,288.04
246,287.12
246,287.24
246,286.08
246,283.52
246,285.2
246,284.44
246,282.64
246,283.8
246,282.4
246,285.88
246,287.36
246,284.4
246,280.56
246,286.6
246,284.44
246,284.84
246,286.12
246,287.4
246,287.44
246,282.24
246,287.0
246,284.76
246,283.32
246,286.04
246,281.2
246,282.76
246,281.52
246,280.88
246,286.28
246,282.52
246,284.88
246,283.68
242,282.72
242,280.76
242,282.24
242,282.88
242,281.2
242,279.4
242,280.76
242,282.16
242,284.12
148,228.56
148,197.32
148,192.4
148,189.88
148,192.0
148,189.24
148,187.76
148,192.56
148,187.76
148,187.44
148,189.4
148,190.56
148,186.04
148,186.2
148,187.16
148,185.08
148,182.4
148,185.68
148,184.68
148,183.08
148,184.2
148,187.36
148,186.64
148,182.64
148,185.56
148,185.64
148,183.8
148,184.72
148,185.04
148,183.6
148,182.44
148,184.44
148,183.6
148,180.88
148,182.96
148,182.24
148,182.64
148,183.68
148,184.4
148,180.52
148,179.92
148,180.88
148,181.72
148,181.44
148,181.28
148,182.28
148,181.04
148,180.8
148,180.04
148,183.12
112,157.08
112,149.52
112,146.36
112,147.0
112,144.44
112,145.6
112,140.16
112,140.08
112,137.2
112,140.88
112,140.88
112,140.16
112,137.48
112,138.52
112,139.08
112,139.24
112,136.44
106,136.28
106,137.28
106,141.4
106,137.4
106,136.64
106,138.6
106,134.48
106,137.28
106,134.48
104,134.32
104,136.76
104,134.0
104,134.08
104,135.84
104,136.28
104,138.76
104,135.92
104,135.52
104,134.36
104,136.56
104,134.04
104,131.32
104,133.56
104,137.84
104,132.28
104,133.64
104,132.76
104,132.8
104,133.68
104,132.56
104,135.16
104,130.32
104,133.24
96,119.4
92,117.6
92,115.24
90,114.4
90,113.2
90,112.96
90,112.76
84,109.72
84,110.48
84,111.24
84,110.16
84,109.8
80,109.72
80,110.0
80,108.4
74,107.08
74,110.72
74,106.28
74,107.16
74,107.48
74,108.36
74,108.12
74,105.76
74,108.8
74,105.56
74,104.76
74,108.44
74,107.76
74,107.84
74,104.04
74,106.6
74,105.04
74,105.2
74,107.68
74,107.4
74,104.32
74,100.6
74,105.08
74,104.76
74,105.4
74,105.32
74,104.04
74,107.16
74,103.48
74,103.36
74,103.64
74,106.16
74,102.72
74,102.36
74,103.68
70,94.12
70,92.28
62,92.76
62,90.12
62,92.84
62,90.32
62,88.6
62,90.2
62,90.36
62,89.6
62,88.4
62,88.36
62,86.56
62,86.68
62,87.0
58,88.28
58,86.6
58,86.64
58,87.0
58,85.96
58,85.04
58,85.12
58,85.84
58,84.96
58,86.12
58,84.32
58,88.68
58,82.76
58,84.52
58,86.24
58,84.8
58,85.64
58,84.4
58,84.36
58,84.92
58,82.92
58,85.24
58,87.04
58,85.4
58,84.84
58,83.36
58,83.28
58,86.48
58,83.36
58,84.6
58,84.64
58,82.44
58,83.08
58,84.24
58,83.04
58,77.52
58,75.2
58,75.36
58,74.84
58,76.76
58,75.56
58,75.96
58,76.4
58,76.92
58,74.96
54,75.68
54,77.0
54,77.44
54,74.16
50,72.44
50,73.56
50,75.36
50,74.24
50,74.08
50,74.92
50,72.28
50,71.68
50,72.32
50,73.72
50,71.52
50,74.24
50,71.76
50,71.8
50,75.96
50,71.28
50,70.48
50,71.12
50,70.8
50,72.04
50,72.48
50,71.72
50,71.08
50,68.76
50,70.4
50,71.84
50,71.16
50,70.84
50,72.4
50,69.08
50,70.12
50,72.6
50,70.8
50,69.56
50,72.52
50,73.0
46,64.84
42,63.96
42,63.88
42,65.44
42,65.52
42,64.0
34,63.44
34,62.28
34,63.44
34,64.44
34,64.92
34,65.12
34,62.64
34,61.72
34,60.44
34,60.8
34,63.32
34,62.2
34,60.92
34,62.28
34,59.88
34,59.24
34,60.44
34,60.56
32,59.28
32,58.92
32,59.32
32,58.32
32,60.48
32,59.0
32,60.2
32,57.84
32,58.64
32,60.32
32,58.2
32,58.76
32,60.4
32,57.72
32,58.76
32,58.04
32,58.88
32,56.92
32,59.0
32,60.04
32,58.6
32,56.0
32,58.12
32,57.76
32,57.56
32,57.8
32,51.12
32,53.48
32,53.72
32,53.16
32,54.36
32,50.44
32,55.08
32,51.92
32,53.96
32,53.16
32,52.44
32,50.4
32,52.28
32,50.56
32,53.52
28,52.12
28,53.0
28,51.88
28,51.04
28,51.08
28,51.52
28,52.88
28,52.04
28,51.84
28,49.32
28,51.32
28,51.72
28,50.84
28,51.64
28,50.24
28,50.52
28,51.96
28,51.96
28,49.12
28,49.4
28,52.52
28,51.56
28,52.4
28,49.72
28,51.36
28,49.24
28,51.6
28,50.68
28,50.2
28,49.04
28,49.28
28,50.92
28,51.48
28,50.76
28,50.84
28,47.96
28,46.48
28,47.0
28,47.24
28,46.08
28,46.68
28,48.72
28,47.32
28,48.2
28,48.04
28,46.8
28,47.36
28,45.52
28,49.08
28,46.28
28,47.6
28,47.4
28,46.44
28,46.56
28,46.84
24,46.36
24,45.92
24,45.04
24,48.72
24,47.12
24,45.28
24,45.56
24,47.76
24,47.6
24,45.68
24,47.24
24,47.4
24,44.72
24,46.08
24,47.08
24,46.36
24,46.32
24,44.52
24,46.52
24,44.96
24,45.8
24,44.8
24,44.32
24,44.04
24,47.16
24,45.84
24,45.12
24,45.52
24,43.64
24,45.08
24,44.08
24,42.56
24,42.4
24,43.72
24,42.24
24,44.08
24,42.72
24,43.04
24,42.76
24,42.52
24,42.96
24,41.84
24,42.28
24,43.88
24,43.32
22,41.04
22,42.76
22,41.32
22,41.96
22,43.8
22,41.56
12,41.6
8,42.08
8,39.48
8,41.96
8,41.08
8,41.64
8,41.36
8,40.2
8,38.96
8,40.64
8,39.2
8,38.0
8,39.44
8,40.64
8,40.68
8,40.48
8,38.6
8,38.96
8,38.6
8,37.92
8,39.68
8,37.84
8,38.04
8,38.2
8,39.28
8,36.84
8,39.6
8,38.24
8,36.56
8,35.0
8,35.92
8,35.36
8,36.04
8,35.6
8,34.96
8,33.88
8,35.16
8,34.36
8,34.32
8,35.64
8,36.24
8,34.0
8,34.84
8,35.68
8,32.4
8,33.08
0,32.36
0,32.96
0,33.72
0,32.4
0,32.96
0,33.32
0,34.08
0,32.08
0,32.8
0,35.64
0,32.2
0,32.12
0,31.0
0,30.84
0,31.48
0,30.32
0,29.92
0,31.48
0,31.8
0,32.36
0,30.72
0,31.08
0,29.96
0,29.72
0,31.6
0,30.32
0,32.72
0,30.48
0,29.76
0,30.64
0,32.32
0,30.32
0,28.36
0,29.8
0,28.88
0,30.56
0,29.6
0,28.96
0,28.52
0,29.24
0,29.6
0,29.6
0,29.52
0,29.04
0,28.68
0,28.52
0,28.48
0,30.12
0,29.2
0,27.8
0,28.12
0,30.08
0,28.48
0,28.84
0,27.76
0,28.56
0,28.72
0,26.84
0,26.84
0,27.8
0,26.4
0,28.28
0,27.48
0,27.12
0,26.28
0,25.76
0,27.24
0,28.12
0,27.44
0,26.08
0,25.72
0,26.96
0,26.36
0,27.96
0,27.12
0,26.68
0,25.36
0,24.64
0,26.6
0,25.24
0,26.8
0,24.48
0,24.2
0,24.2
0,25.72
0,26.32
0,25.04
0,24.8
0,25.52
0,24.2
0,26.52
0,23.52
0,23.8
0,24.52
0,25.28
0,24.0
0,24.12
0,24.36
0,25.0
0,23.2
0,24.0
0,24.32
0,25.12
0,25.2
0,24.72
0,25.08
0,24.16
0,24.08
0,23.64
0,22.84
0,23.32
0,25.6
0,24.68
0,25.08
0,24.08
0,24.64
0,24.08
0,24.24
0,24.32
0,24.56
0,23.88
0,25.08
0,23.04
0,25.24
0,25.44
0,24.92
0,24.92
0,23.6
0,24.04
0,25.44
0,24.96
0,25.52
0,24.84
0,23.52
0,24.24
0,24.4
0,25.52
0,23.12
0,25.88
0,23.76
0,24.76
0,23.76
0,24.48
0,23.64
0,23.48
0,23.6
0,24.24
0,23.24
0,25.36
0,24.72
0,23.96
0,24.4
0,23.84
0,23.44
0,24.04
0,23.56
0,24.08
0,26.0
0,25.48
0,23.32
0,23.76
0,23.68
0,24.24
0,22.84
0,23.48
0,23.8
0,25.32
0,23.96
0,23.88
0,23.2
0,24.28
0,23.0
0,22.96
0,23.76
0,24.0
0,23.0
0,24.56
0,24.88
0,24.76
0,24.08
0,24.96
0,24.48
0,24.68
0,23.72
0,24.08
0,24.64
0,24.72
0,23.04
0,24.24
0,23.16
0,23.68
0,25.04
0,22.64
0,24.04
0,24.84
0,23.64
0,23.56
0,24.52
0,23.04
0,23.68
0,25.0
0,25.2
0,23.12
0,24.84
0,23.84
0,24.96
0,25.04
0,24.32
0,25.08
0,24.76
0,24.32
0,21.4
0,25.0
0,22.84
0,24.48
0,23.64
0,24.12
0,23.88
0,23.92
0,24.28
0,24.16
0,23.44
0,23.32
0,23.76
0,23.92
0,23.44
0,25.24
0,25.88
0,23.96
0,24.36
0,24.08
0,24.52
0,23.84
0,23.48
0,25.44
0,23.08
0,23.84
0,24.68
0,22.92
0,23.36
0,23.72
0,24.76
0,25.08
0,23.96
0,23.88
0,23.8
0,23.84
0,22.92
0,24.72
0,23.96
0,24.32
0,24.44
0,24.48
0,24.2
0,23.12
0,24.16
0,26.04
0,25.84
0,24.12
0,21.96
0,23.76
0,25.64
0,26.52
0,23.2
0,23.8
0,23.12
0,23.96
0,26.28
0,24.88
0,23.6
0,23.68
0,23.68
0,23.96
0,25.44
0,25.6
0,24.32
0,24.88
0,24.36
0,23.4
0,24.64
0,24.68
0,24.88
0,23.04
0,24.08
0,24.36
0,24.0
0,25.04
0,24.88
0,23.56
0,23.6
0,23.28
0,24.44
0,23.64
0,24.32
0,23.08
0,26.12
0,23.36
0,25.04
0,23.92
0,23.24
0,23.44
0,24.28
0,23.6
0,23.76
0,23.0
0,24.64
0,23.96
0,26.6
0,24.08
0,25.36
0,22.72
0,24.72
0,23.68
0,23.04
0,24.48
0,23.04
0,23.44
0,25.08
0,23.92
0,24.76
0,22.96
0,24.08
0,24.4
0,25.8
0,24.96
0,23.8
0,25.68
0,22.96
0,24.44
0,24.76
0,24.0
0,23.56
0,24.56
0,23.96
0,24.12
0,24.36
0,24.28
0,23.64
0,24.76
0,22.56
0,26.84
0,23.44
0,24.56
0,25.16
0,22.6
0,24.96
0,25.96
0,25.44
0,23.88
0,23.84
0,22.92
0,24.96
0,26.16
0,22.48
0,22.96
0,23.16
0,24.56
0,24.28
0,23.96
0,26.68
0,25.44
0,24.32
0,25.04
0,25.0
0,25.32
0,23.8
0,24.68
0,23.2
0,24.44
0,25.0
0,22.4
0,23.44
0,24.44
0,23.44
0,24.32
0,24.8
0,25.08
0,24.64
0,24.0
0,22.36
0,24.0
0,21.84
0,25.64
0,22.36
0,23.28
0,24.6
0,24.92
0,25.12
0,25.8
0,24.24
0,23.32
0,24.32
0,23.32
0,24.04
0,23.44
0,24.52
0,24.36
0,24.36
0,23.28
0,22.84
0,23.52
0,24.24
0,24.92
0,23.96
0,22.68
0,24.16
0,23.08
0,25.0
0,25.84
0,22.88
0,24.32
0,22.88
0,24.56
0,24.64
0,24.72
0,24.4
0,25.48
0,24.96
0,25.6
0,23.68
0,24.6
0,25.36
0,24.2
0,23.2
0,24.72
0,23.84
0,24.44
0,22.8
0,21.56
0,24.44
0,25.0
0,24.2
0,23.2
0,24.36
0,23.2
0,26.0
0,24.76
0,24.52
0,23.12
0,24.44
0,24.2
0,23.96
0,24.8
0,23.0
0,24.04
0,23.32
0,24.4
0,26.28
0,24.0
0,25.04
0,23.08
0,23.2
0,24.32
0,23.16
0,24.92
0,22.96
0,26.36
0,24.84
0,23.56
0,24.72
0,24.76
0,22.88
0,24.64
0,24.2
0,23.12
0,24.92
0,23.72
0,24.6
0,24.2
0,24.52
0,24.08
0,24.92
0,22.88
0,24.08
0,23.36
0,23.68
0,25.32
0,24.04
0,22.88
0,24.4
0,24.4
0,25.4
0,22.64
0,24.52
0,23.64
0,24.28
0,23.52
0,24.6
0,24.04
0,23.6
0,25.16
0,25.36
0,24.48
0,23.44
0,22.88
0,24.16
0,24.96
0,24.36
0,23.28
0,25.76
0,22.8
0,24.88
0,23.72
0,22.76
0,23.92
0,24.84
0,25.12
0,24.08
0,23.32
0,22.88
0,24.2
0,24.0
0,23.64
0,26.12
0,23.24
0,25.84
0,23.48
0,24.28
0,24.6
0,24.88
0,24.12
0,23.64
0,23.8
0,23.12
0,24.6
0,22.76
0,24.64
0,24.56
0,24.08
0,25.32
0,24.2
0,24.28
0,22.96
0,26.12
0,21.84
0,24.04
0,23.8
0,24.48
0,24.88
0,25.12
0,23.56
0,21.76
0,24.64
0,23.92
0,25.32
0,24.84
0,22.88
0,23.76
0,22.92
0,24.32
0,24.12
0,24.04
0,23.52
0,24.28
0,24.48
0,22.84
0,24.36
0,24.0
0,24.84
0,22.0
0,22.96
0,23.16
0,24.44
0,24.8
0,22.64
0,24.12
0,24.72
0,24.44
0,23.04
0,23.68
0,24.68
0,25.44
0,22.36
0,24.8
0,25.64
0,22.68
0,26.2
0,23.44
0,24.52
0,24.04
0,25.8
0,23.64
0,24.56
0,23.92
0,23.88
0,24.12
0,24.08
0,23.84
0,23.4
0,25.12
0,22.56
0,24.24
0,24.48
0,24.2
0,23.92
0,25.24
0,24.56
0,22.04
0,22.56
0,23.68
0,23.76
0,24.0
0,25.52
0,23.0
0,25.12
0,25.68
0,24.76
0,24.12
0,21.84
0,24.28
0,23.12
0,26.6
0,24.24
0,23.32
0,23.04
0,23.44
0,23.32
0,23.36
0,23.92
0,24.28
0,26.36
0,23.48
0,24.24
0,24.24
0,25.48
0,25.4
0,25.48
0,26.12
0,24.84
0,23.96
0,23.4
0,23.04
0,24.32
0,25.84
0,23.68
0,23.96
0,22.96
0,24.48
0,24.56
0,25.08
0,23.16
0,24.08
0,23.36
0,24.56
0,23.68
0,22.28
0,23.32
0,23.6
0,24.52
0,24.44
0,23.36
0,24.24
0,24.24
0,24.28
0,24.24
0,25.44
0,25.92
0,24.92
0,24.2
0,23.36
0,22.28
0,23.72
0,22.96
0,22.92
0,24.08
0,24.32
0,24.28
0,21.68
0,25.28
0,23.24
0,23.64
0,23.12
0,23.88
0,23.4
0,24.48
0,25.12
0,23.08
0,25.44
0,24.96
0,25.92
0,24.52
0,24.68
0,25.88
0,23.72
0,23.72
0,24.28
0,23.92
0,23.56
0,25.52
0,24.84
0,24.72
0,24.88
0,25.08
0,25.44
0,23.32
0,24.32
0,25.16
0,23.6
0,23.16
0,24.76
0,25.08
0,25.92
0,24.8
0,23.48
0,23.32
0,26.08
0,24.12
0,25.12
0,23.0
0,23.96
0,24.16
0,24.24
0,23.2
0,22.88
0,24.92
0,25.56
0,24.28
0,24.24
0,25.08
0,24.72
0,23.88
0,23.84
0,24.64
0,24.44
0,24.12
0,22.92
0,24.6
0,23.36
0,23.08
0,24.24
0,24.76
0,24.52
0,25.2
0,24.84
0,23.8
0,25.56
0,24.24
0,23.8
0,24.16
0,24.32
0,24.96
0,24.88
0,25.16
0,23.36
0,25.84
0,25.28
0,23.96
0,25.84
0,24.6
0,22.36
0,22.32
0,22.8
0,25.92
0,24.12
0,22.96
0,24.48
0,24.04
0,26.04
0,24.52
0,23.64
0,24.32
0,23.04
0,24.6
0,23.12
0,23.72
0,24.04
0,24.32
0,25.8
0,24.32
0,23.44
0,22.44
0,24.52
0,24.52
0,24.92
0,24.56
0,22.12
0,23.72
0,25.36
0,24.2
0,24.16
0,25.08
0,25.56
0,23.44
0,24.44
0,25.76
0,23.36
0,23.76
0,23.84
0,23.92
0,24.52
0,25.04
0,23.16
0,24.04
0,24.12
0,23.28
0,24.84
0,23.44
0,24.28
0,22.96
0,23.36
0,23.84
0,22.28
0,24.28
0,23.6
0,22.64
0,23.4
0,23.48
0,25.36
0,23.96
0,22.28
0,23.28
0,23.92
0,23.04
0,23.8
0,23.52
0,25.04
0,23.68
0,24.56
0,23.88
0,23.52
0,24.0
0,23.36
0,24.84
0,24.04
0,23.52
0,24.4
0,24.52
0,24.04
0,25.68
0,22.64
0,25.04
0,25.92
0,23.28
0,24.0
0,24.72
0,22.52
0,23.96
0,23.08
0,23.88
0,23.16
0,24.28
0,23.4
0,24.36
0,23.36
0,24.48
0,24.08
0,23.76
0,23.04
0,24.2
0,25.12
0,24.52
0,22.24
0,24.52
0,23.64
0,25.36
0,25.2
0,25.0
0,25.08
0,23.88
0,23.44
0,24.16
0,25.68
0,23.36
0,23.8
0,23.16
0,25.28
0,25.32
0,26.04
0,24.16
0,24.64
0,24.0
0,25.04
0,24.2
0,24.88
0,23.36
0,24.76
0,26.32
0,22.88
0,23.24
0,24.68
0,23.2
0,24.36
0,23.84
0,24.32
0,23.68
0,24.2
0,27.04
0,23.64
0,24.44
0,23.8
0,23.76
0,25.28
0,24.48
0,24.6
0,23.08
0,24.48
0,24.52
0,23.4
0,23.52
0,23.4
0,24.44
0,25.36
0,22.72
0,25.36
0,23.8
0,24.76
0,24.72
0,23.44
0,23.72
0,23.96
0,24.16
0,23.68
0,25.28
0,23.88
0,24.56
0,22.44
0,24.16
0,23.48
0,24.04
0,22.8
0,25.44
0,23.84
0,24.44
0,23.92
0,23.48
0,23.56
0,22.92
0,24.8
0,24.92
0,23.48
0,24.68
0,23.64
0,24.16
0,23.48
0,24.12
0,24.8
0,24.8
0,23.0
0,24.28
0,23.12
0,23.84
0,23.76
0,23.72
0,23.76
0,23.76
0,23.36
0,25.0
0,23.68
0,23.68
0,23.0
0,23.4
0,23.2
0,25.0
0,26.08
0,23.2
0,23.8
0,22.76
0,24.64
0,25.04
0,24.8
0,25.04
0,24.64
0,23.6
0,25.24
0,22.36
0,24.8
0,24.96
0,24.68
0,24.76
0,24.2
0,25.08
0,24.56
0,22.72
0,23.84
0,25.08
0,24.0
0,25.12
0,23.0
0,25.2
0,23.84
0,22.64
0,24.0
0,22.68
0,25.2
0,23.6
0,25.32
0,25.04
0,25.64
0,24.12
0,23.8
0,24.88
0,25.8
0,24.32
0,23.64
0,23.4
0,24.36
0,22.0
0,24.48
0,24.68
0,23.68
0,23.08
0,22.52
0,24.68
0,24.28
0,24.16
0,23.84
0,25.08
0,23.48
0,26.8
0,24.4
0,24.4
0,25.2
0,24.88
0,24.04
0,24.2
0,24.52
0,22.84
0,24.36
0,25.0
0,24.76
0,25.04
0,23.04
0,24.4
0,24.24
0,24.76
0,23.08
0,24.28
0,25.2
0,23.04
0,22.28
0,24.08
0,24.8
0,25.4
0,23.52
0,24.68
0,22.52
0,23.04
0,25.08
0,24.64
0,24.68
0,24.36
0,25.04
0,24.84
0,23.64
0,24.28
0,22.48
0,23.96
0,23.24
0,22.96
0,24.72
0,25.08
0,24.0
0,22.4
0,23.84
0,23.6
0,24.08
0,23.56
0,25.52
0,23.32
0,24.84
0,22.52
0,24.52
0,23.52
0,22.84
0,27.16
0,25.84
0,23.92
0,25.12
0,23.32
0,23.84
0,23.84
0,23.44
0,24.28
0,23.88
0,24.04
0,23.44
0,24.84
0,23.56
0,24.24
0,24.36
0,25.36
0,23.4
0,24.84
0,23.52
0,24.04
0,24.36
0,25.92
0,23.24
0,23.6
0,23.8
0,24.36
0,24.32
0,24.16
0,23.56
0,22.84
0,23.08
0,22.88
0,24.68
0,22.92
0,23.52
0,22.96
0,24.0
0,23.92
0,24.12
0,23.44
0,23.12
0,23.12
0,25.56
0,25.92
0,24.36
0,26.72
0,25.28
0,23.16
0,24.56
0,24.92
0,22.68
0,24.28
0,23.36
0,24.44
0,23.2
0,25.2
0,24.92
0,22.84
0,23.32
0,25.52
0,25.04
0,23.44
0,24.16
0,23.72
0,24.88
0,24.24
0,24.84
0,23.44
0,22.8
0,23.96
0,25.76
0,23.6
0,24.04
0,24.08
0,24.6
0,24.72
0,23.04
0,23.76
0,24.72
0,24.92
0,24.72
0,24.56
0,25.44
0,25.48
0,24.12
0,22.68
0,23.92
0,25.04
0,23.4
0,24.12
0,24.32
0,25.24
0,23.48
0,24.0
0,24.44
0,24.16
0,24.04
0,23.08
0,23.44
0,24.36
0,21.92
0,24.52
0,23.88
0,23.56
0,25.08
0,24.32
0,24.52
0,22.96
0,24.52
0,23.08
0,23.24
0,23.8
0,24.88
0,25.96
0,23.36
0,24.8
0,24.4
0,24.0
0,23.48
0,24.96
0,23.12
0,24.24
0,25.16
0,25.32
0,25.04
0,24.56
0,22.64
0,22.6
0,22.64
0,23.44
0,26.28
0,24.52
0,25.64
0,24.28
0,23.96
0,23.76
0,24.12
0,26.0
0,25.04
0,25.48
0,24.36
0,23.28
0,25.28
0,23.08
0,25.2
0,24.08
0,24.56
0,24.96
0,24.88
0,24.24
0,23.96
0,24.24
0,23.92
0,25.0
0,24.48
0,24.44
0,23.2
0,22.4
0,23.88
0,23.08
0,26.28
0,24.72
0,24.32
0,23.68
0,26.56
0,24.4
0,25.44
0,24.04
0,23.96
0,24.96
0,24.0
0,23.32
0,24.64
0,25.2
0,24.52
0,23.16
0,24.28
0,24.12
0,24.36
0,26.04
0,24.16
0,25.48
0,26.36
0,25.0
0,22.72
0,24.92
0,22.64
0,25.6
0,24.64
0,24.36
0,24.96
0,23.52
0,24.52
0,25.72
0,25.6
0,24.68
0,24.16
0,23.84
0,23.24
0,25.12
0,23.88
0,23.44
0,25.4
0,25.68
0,25.2
0,24.48
0,24.4
0,24.36
0,24.44
0,23.96
0,22.96
0,24.44
0,24.56
0,22.32
0,25.08
0,24.44
0,23.92
0,24.4
0,24.6
0,24.52
0,24.76
0,24.08
0,24.64
0,23.04
0,24.68
0,25.16
0,24.64
0,24.84
0,22.92
0,23.24
0,24.44
0,23.6
0,23.96
0,25.52
0,23.44
0,23.36
0,25.6
0,26.36
0,25.08
0,23.24
0,23.0
0,23.84
0,24.96
0,22.76
0,24.76
0,23.6
0,24.24
0,24.32
0,23.8
0,24.36
0,24.2
0,25.12
0,23.12
0,23.6
0,24.92
0,22.44
0,24.8
0,24.92
0,24.56
0,24.0
0,24.84
0,24.24
0,24.84
0,23.48
0,24.44
0,23.76
0,25.2
0,24.88
0,23.2
0,23.64
0,22.84
0,25.28
0,24.2
0,24.12
0,23.0
0,24.16
0,24.48
0,22.96
0,24.96
0,23.32
0,24.16
0,25.52
0,23.04
0,23.48
0,24.04
0,23.44
0,24.32
0,24.72
0,23.96
0,25.08
0,24.16
0,24.2
0,24.48
0,23.4
0,23.92
0,25.0
0,22.32
0,24.36
0,21.76
0,25.68
0,23.68
0,24.56
0,25.32
0,22.96
0,24.76
0,24.16
0,24.68
0,25.68
0,25.48
0,24.0
0,23.8
0,25.24
0,23.72
0,24.6
0,23.96
0,24.4
0,25.72
0,23.92
0,24.24
0,23.12
0,24.48
0,23.76
0,25.84
0,23.04
0,22.48
0,25.88
0,23.36
0,22.32
0,24.08
0,23.16
0,24.92
0,22.48
0,23.76
0,24.92
0,24.12
0,24.04
0,25.12
0,26.28
0,23.08
0,24.4
0,25.96
0,24.2
0,23.24
0,25.0
0,23.44
0,24.6
0,24.16
0,23.72
0,23.68
0,23.08
0,22.8
0,26.4
0,24.84
0,24.48
0,23.52
0,26.04
0,23.44
0,23.44
0,23.84
0,25.28
0,25.0
0,23.0
0,25.28
0,23.52
0,23.68
0,24.24
0,22.68
0,24.28
0,24.16
0,25.04
0,24.72
0,23.52
0,23.84
0,24.52
0,23.24
0,23.08
0,26.44
0,25.32
0,23.2
0,24.24
0,23.68
0,22.72
0,23.48
0,22.68
0,25.68
0,23.96
0,24.32
0,24.4
0,24.4
0,25.48
0,23.0
0,26.2
0,23.6
0,23.84
0,26.12
0,24.84
0,25.32
0,25.0
0,23.92
0,24.28
0,23.72
0,23.2
0,24.12
0,23.8
0,24.84
0,23.8
0,24.0
0,23.72
