best,mean
2940,2940.0
1390,2323.76
1390,1527.44
1390,1508.96
1390,1505.76
1390,1504.8
1390,1499.24
1390,1501.84
1390,1506.44
1390,1496.56
1390,1497.84
1390,1496.04
1388,1495.84
1384,1496.64
1384,1496.0
1384,1493.36
1384,1491.32
1384,1488.64
1378,1487.36
1378,1491.0
1378,1490.68
1378,1501.8
1378,1486.12
1378,1491.44
1378,1487.72
1378,1489.76
1378,1489.92
1378,1490.0
1378,1492.92
1372,1488.2
1372,1497.52
1372,1478.68
1372,1484.56
1372,1488.68
1372,1487.84
1372,1492.0
1372,1481.4
1372,1483.36
1372,1487.36
1372,1488.96
1372,1476.12
1372,1490.16
1372,1493.8
1372,1483.32
1372,1483.56
1372,1486.64
1372,1487.0
1372,1475.84
1372,1484.04
1372,1485.56
1364,1482.32
920,1239.28
920,1016.16
906,998.96
906,994.08
906,992.8
906,992.6
904,1001.04
904,990.04
904,986.28
904,987.36
904,990.52
900,987.76
900,985.52
900,987.12
900,986.04
900,990.96
900,986.32
900,988.56
900,981.2
900,988.68
900,990.36
894,979.56
894,989.84
894,983.2
894,981.32
894,981.72
894,980.0
894,976.36
894,977.84
894,984.08
880,984.16
880,970.68
880,974.64
880,975.08
880,971.96
880,978.92
880,977.52
880,976.04
880,966.72
880,979.88
880,979.84
880,973.64
880,978.84
880,970.28
880,974.08
880,974.2
880,970.44
880,971.88
880,970.88
880,975.2
678,851.2
660,764.68
660,745.36
660,745.6
660,747.12
658,738.12
658,742.56
658,731.76
658,738.08
658,737.8
658,730.16
658,733.84
654,732.56
646,738.88
646,733.56
646,737.04
646,731.28
646,722.24
646,731.36
646,731.56
646,729.6
646,724.64
646,727.88
646,729.76
646,726.76
646,723.52
644,722.48
644,725.28
644,729.68
644,727.68
642,722.72
642,730.32
642,729.32
642,730.76
642,720.68
642,726.48
642,726.48
642,723.44
642,720.28
642,720.72
642,723.2
642,725.8
642,726.76
632,716.6
632,717.6
632,723.36
632,716.72
632,725.16
632,721.44
632,715.28
532,651.4
532,615.84
532,603.12
530,596.48
530,594.56
530,593.36
530,593.0
520,590.12
520,585.52
520,591.44
520,589.88
518,588.44
518,587.48
518,588.8
518,584.6
518,587.92
512,578.08
510,580.64
510,582.32
510,582.6
510,577.52
486,581.72
486,586.44
486,581.44
486,577.36
486,579.28
486,577.64
486,572.88
486,572.2
486,577.16
486,576.0
486,579.32
486,575.24
486,574.0
486,578.88
486,577.68
486,576.24
486,582.6
486,574.08
486,573.16
486,574.68
486,576.16
486,576.32
486,573.88
486,577.76
486,567.12
486,569.68
486,571.88
486,573.32
486,577.72
434,523.52
422,505.08
422,493.96
422,493.6
422,488.36
422,484.16
422,486.4
422,488.12
422,490.4
420,483.44
420,490.64
420,480.32
406,480.36
406,481.04
406,480.84
406,480.68
406,477.72
406,482.52
406,480.44
406,484.0
406,475.32
406,481.52
406,474.4
406,477.24
406,477.12
406,476.28
406,473.12
406,478.16
