best,mean
2940,2940.0
1418,2321.52
1392,1526.92
1388,1516.12
1388,1509.68
1388,1508.4
1388,1503.08
1388,1498.48
1388,1497.56
1388,1504.08
1388,1496.48
1388,1496.36
1388,1489.92
1388,1498.64
1388,1494.24
1388,1496.76
1376,1492.84
1376,1490.08
1376,1498.96
1376,1493.64
1376,1488.32
1376,1485.6
1376,1492.68
1376,1487.28
1376,1489.48
1372,1487.08
1372,1490.96
1372,1491.32
1372,1491.32
1372,1488.2
1372,1488.08
1372,1489.28
1372,1489.64
1372,1489.16
1372,1485.32
1372,1487.2
1372,1487.84
1372,1489.4
1372,1492.08
1372,1487.44
1372,1480.44
1372,1483.28
1372,1483.76
1372,1489.04
1372,1482.6
1372,1488.88
1372,1489.48
1356,1484.8
1356,1478.6
1356,1480.6
1356,1481.28
916,1242.24
916,1028.6
908,1004.96
908,995.0
906,998.12
906,992.6
906,993.04
906,989.96
886,990.36
886,990.6
886,992.96
886,983.84
886,988.68
886,979.4
886,984.36
886,986.24
886,990.0
886,983.8
886,980.68
886,982.2
886,984.12
886,983.4
886,978.64
886,978.52
886,984.12
886,974.64
886,981.04
886,978.8
880,978.08
880,980.28
880,982.64
880,981.52
880,976.04
880,972.96
880,972.88
880,974.12
880,977.4
880,971.44
880,979.16
880,975.8
880,977.84
880,971.72
880,970.68
880,976.24
880,973.48
880,969.12
880,964.04
880,970.76
880,972.24
880,969.16
678,849.64
660,759.72
660,749.04
660,742.56
660,737.16
656,735.6
656,735.52
656,737.28
656,736.84
656,735.92
652,730.36
652,737.52
652,728.8
652,731.32
652,731.88
652,737.24
638,731.36
638,736.92
638,730.24
638,728.04
638,727.2
638,734.08
638,732.12
638,726.64
638,733.4
638,726.52
638,730.2
638,718.2
638,731.32
638,729.88
638,726.32
638,727.96
638,726.6
638,729.64
638,723.32
638,721.04
638,724.44
638,724.2
638,726.52
638,725.36
638,723.92
638,724.52
638,718.76
638,722.2
638,721.4
638,724.6
638,717.04
638,720.44
638,722.04
638,722.56
554,653.28
534,617.8
534,603.96
524,594.0
524,597.32
524,596.56
524,593.24
524,588.0
524,588.28
524,592.04
524,583.96
524,585.2
524,584.24
514,581.96
500,580.28
500,585.88
500,583.88
500,583.24
500,584.76
500,584.04
500,582.96
500,580.84
500,583.52
500,580.48
500,581.28
500,584.2
500,576.4
500,575.56
500,578.68
500,572.32
500,579.24
500,576.28
496,574.0
496,574.4
496,577.36
