best,mean
2112,2112.0
1000,1669.76
972,1100.8
972,1092.0
972,1080.32
972,1085.2
972,1072.4
972,1073.76
972,1068.56
972,1073.52
972,1070.4
972,1068.72
972,1075.92
972,1067.6
972,1072.8
972,1071.68
972,1067.44
972,1063.92
972,1063.2
972,1067.28
972,1065.68
972,1070.96
972,1068.96
972,1062.56
972,1066.24
972,1063.6
972,1063.92
972,1071.28
972,1064.24
960,1062.32
960,1062.64
960,1071.84
960,1061.6
960,1063.44
960,1061.04
960,1057.44
960,1061.68
960,1062.48
960,1057.92
960,1066.8
960,1060.16
960,1057.6
960,1061.6
960,1059.36
960,1060.88
960,1056.24
960,1055.52
960,1063.28
960,1059.68
960,1061.92
960,1052.0
646,880.56
646,739.88
646,726.96
646,720.32
646,710.4
646,711.44
644,712.12
640,708.72
640,709.88
640,701.08
640,706.32
628,704.44
628,710.2
628,706.24
628,700.6
628,702.32
628,697.56
628,702.16
628,702.64
622,705.92
622,701.08
622,703.0
622,700.64
622,699.92
622,707.44
622,697.08
622,697.24
622,700.68
622,706.12
622,696.72
622,701.0
622,699.56
622,696.32
622,700.64
622,697.48
622,697.36
622,695.76
622,703.04
622,695.36
622,698.8
622,696.0
622,703.6
622,697.08
622,694.68
622,699.88
622,695.36
622,696.84
616,700.32
616,696.2
616,693.16
468,613.04
468,557.32
468,537.88
468,529.68
460,530.48
460,527.64
446,523.8
446,528.0
446,527.76
446,526.68
446,519.28
446,524.68
446,521.64
446,522.28
446,519.92
446,522.24
446,520.16
446,518.64
446,517.96
446,521.44
446,516.0
446,519.2
446,519.76
446,519.52
446,515.2
446,514.48
446,517.96
446,517.88
442,516.56
442,516.68
442,512.88
442,516.32
442,515.88
442,516.4
442,510.4
442,518.96
442,511.52
442,516.08
442,510.84
442,513.28
442,515.36
442,513.92
442,512.6
442,517.24
442,513.56
442,513.0
442,511.92
442,510.44
442,514.44
442,517.36
384,461.88
368,438.48
362,428.04
362,426.28
362,419.64
362,421.24
362,418.08
362,414.12
362,417.68
362,412.0
362,415.0
362,414.72
356,416.08
356,412.04
356,410.16
356,413.32
344,413.08
344,413.44
344,408.32
344,407.48
344,410.32
344,408.56
344,410.56
344,409.8
344,407.36
344,408.68
344,405.36
328,407.88
328,409.04
328,405.76
328,406.68
328,408.04
328,411.04
328,413.88
328,404.36
328,406.08
328,407.72
328,410.96
328,407.76
328,403.72
328,405.36
328,407.12
328,404.08
328,406.08
328,408.24
328,405.68
328,405.88
328,403.84
328,406.44
328,403.56
314,366.8
300,360.36
300,355.24
300,349.56
300,350.64
300,348.24
300,353.04
300,344.76
300,348.76
290,344.4
290,344.12
290,343.76
290,342.72
290,344.68
290,342.76
290,339.04
290,343.32
290,344.04
290,339.76
290,341.08
280,341.8
280,341.28
280,343.32
280,340.04
280,336.96
280,336.0
280,337.12
280,339.12
280,341.0
280,338.68
280,340.24
280,337.96
280,335.12
280,338.04
280,333.8
280,335.68
280,339.32
280,337.24
280,335.96
280,335.68
280,339.24
280,337.88
280,337.04
280,335.0
280,334.64
280,332.64
280,338.2
280,334.68
280,332.92
280,334.4
256,307.28
250,303.72
250,304.92
250,301.76
250,298.6
250,297.36
250,294.56
250,292.92
250,295.2
250,296.0
250,292.6
250,297.64
250,291.84
250,292.68
250,292.96
250,292.16
248,294.96
248,293.08
248,290.52
248,292.04
248,291.28
248,291.68
248,288.08
248,289.36
244,289.84
244,289.84
244,288.36
244,292.72
244,291.64
244,286.24
244,288.16
244,289.4
244,288.36
244,284.4
244,288.72
244,285.88
244,284.6
242,284.12
242,284.32
242,289.68
242,286.32
242,286.8
242,287.76
242,280.72
242,287.76
242,284.56
242,285.4
242,284.76
242,286.12
242,287.28
232,264.96
226,264.0
220,265.92
216,259.72
216,257.4
216,257.84
216,254.64
216,254.24
216,258.24
216,257.44
206,252.88
206,256.56
206,255.04
206,254.0
206,251.0
206,250.72
206,253.4
206,254.6
206,251.0
206,256.0
206,251.64
206,252.6
206,252.36
206,252.72
206,251.56
206,250.32
206,247.72
206,250.08
206,252.08
206,244.44
206,248.48
206,247.44
206,245.76
206,248.24
206,250.28
198,246.08
198,245.96
198,248.64
198,247.36
198,248.24
198,247.84
198,249.88
198,247.24
198,248.04
198,249.32
198,252.64
198,245.68
198,247.6
198,250.24
198,250.12
194,233.88
192,229.0
192,230.24
192,232.8
186,225.12
186,225.8
184,224.52
184,228.28
184,223.32
184,223.16
180,219.56
180,222.44
180,222.24
180,221.92
180,219.44
180,222.96
180,222.08
180,218.32
180,221.12
180,221.48
180,224.04
180,218.88
180,222.76
180,219.96
170,220.2
170,218.8
170,216.04
144,221.76
144,220.44
144,219.0
144,219.36
144,216.76
144,215.88
144,218.2
144,218.96
144,216.64
144,214.2
144,216.68
144,215.72
144,212.64
144,216.44
144,214.88
144,215.72
144,216.08
144,218.6
144,220.24
144,217.48
144,215.16
144,218.96
144,210.64
144,204.0
144,201.2
144,202.4
144,200.92
144,200.8
144,202.28
144,197.88
144,201.08
144,204.44
144,198.8
144,195.76
144,197.16
144,199.8
144,199.72
144,196.56
144,198.44
144,200.0
144,196.88
144,194.68
144,194.32
144,195.36
144,195.6
144,196.6
144,195.52
144,194.88
144,198.04
144,196.68
144,192.96
144,193.84
144,193.84
144,194.32
144,194.32
144,194.84
144,192.92
144,194.76
144,193.0
144,193.8
144,196.52
144,194.16
144,196.08
144,193.24
144,194.12
144,193.84
144,190.56
144,192.8
144,190.08
144,192.84
144,191.76
144,193.36
144,192.08
144,182.24
144,179.4
144,178.52
144,179.36
144,179.8
144,183.4
144,179.72
144,178.72
144,179.2
144,178.96
144,175.2
144,177.76
134,178.32
134,176.76
134,175.28
134,176.04
132,178.24
132,176.28
132,172.24
132,173.76
132,176.48
132,175.24
132,174.16
132,174.76
132,174.56
132,175.52
132,176.92
132,171.92
132,173.6
132,174.28
132,174.52
132,174.28
132,172.12
132,171.24
132,174.52
132,172.56
132,172.8
132,175.72
132,171.8
132,172.76
132,172.28
132,171.16
132,172.96
132,172.04
132,174.24
132,175.64
132,175.16
132,172.88
132,171.84
132,170.8
132,163.2
132,165.44
132,164.12
132,167.36
132,165.56
132,163.04
132,161.92
132,159.6
132,164.88
132,163.72
130,162.08
128,166.32
126,160.2
126,160.52
126,160.72
124,157.8
124,163.68
120,155.2
120,157.0
120,159.56
120,159.96
120,160.16
114,159.32
114,158.76
114,160.28
114,155.6
110,152.0
110,155.36
110,158.6
110,154.84
110,154.36
110,156.48
110,157.0
110,156.48
110,163.16
110,158.16
110,156.8
110,159.12
110,156.72
110,159.12
110,159.04
110,157.8
110,155.6
110,157.44
110,158.92
110,157.96
110,157.88
110,158.28
110,153.52
110,155.48
110,148.52
110,152.04
110,148.4
110,153.48
110,148.76
110,147.88
110,146.72
110,147.04
110,151.2
110,146.96
110,148.28
110,149.64
110,144.68
110,148.52
110,145.16
110,148.88
110,145.72
104,143.68
92,150.96
92,144.32
92,145.72
92,146.04
92,147.28
92,143.0
92,146.4
92,143.68
92,143.76
92,146.84
92,146.92
92,140.96
92,144.96
92,143.8
92,143.08
92,144.28
92,141.96
92,144.2
92,140.92
92,139.2
92,145.44
92,142.08
92,143.28
92,140.56
92,141.28
92,142.84
92,138.68
92,146.36
92,141.52
92,139.72
92,139.52
92,140.56
92,131.96
92,136.88
92,132.84
92,137.08
88,134.48
88,134.44
88,133.12
88,134.88
88,132.24
88,131.56
88,130.44
88,133.2
88,134.92
88,134.16
88,133.28
88,130.84
88,130.16
88,129.56
88,128.44
88,132.24
88,132.72
88,128.32
82,131.84
80,131.4
80,129.52
80,129.76
80,131.36
80,131.6
80,127.08
80,127.08
80,129.88
80,128.2
80,127.88
68,124.36
68,127.6
68,125.72
68,126.08
68,126.08
68,125.28
66,124.32
66,124.84
66,124.68
66,123.4
66,120.88
66,123.2
66,125.88
66,122.68
66,122.68
66,121.84
66,122.72
66,117.84
66,116.0
66,115.6
66,117.16
66,118.0
52,115.32
52,114.52
52,116.48
52,116.64
52,115.64
52,112.88
52,116.24
52,114.48
52,115.12
52,114.32
52,115.12
52,113.16
52,115.04
52,113.96
52,112.8
52,112.36
52,114.12
52,113.72
52,111.24
52,112.56
52,113.32
52,115.8
52,111.28
52,109.92
52,112.6
52,110.88
52,113.16
52,110.24
52,110.48
52,108.04
52,111.44
52,112.76
52,110.08
52,111.92
52,110.52
52,111.44
52,109.84
52,110.44
52,110.56
52,108.6
52,112.08
52,110.36
52,108.2
52,108.64
52,108.52
52,105.64
52,106.12
52,105.56
52,108.16
52,104.28
52,104.12
52,103.56
52,104.64
52,105.36
52,102.92
52,103.96
52,106.0
52,105.24
52,103.68
52,105.28
52,104.12
52,103.56
52,104.16
52,104.28
52,104.96
52,105.16
52,102.64
52,105.2
52,104.12
52,102.2
52,102.88
52,104.64
50,104.8
50,103.04
50,102.28
50,103.16
50,104.36
50,104.92
50,103.48
50,103.04
50,104.36
50,102.84
50,103.52
50,102.48
50,102.92
50,103.08
50,101.12
50,102.6
50,100.92
50,103.68
50,101.36
50,100.76
50,106.12
50,104.12
50,103.2
50,97.44
50,96.68
50,97.08
50,100.08
50,95.16
50,95.12
50,100.8
50,98.04
50,97.36
50,98.2
50,96.88
50,99.08
50,96.52
50,97.28
50,98.96
50,99.32
50,96.56
50,97.28
50,98.96
50,98.48
50,100.16
50,96.92
50,96.96
50,99.96
50,98.52
50,99.52
50,97.24
50,96.16
50,97.8
50,98.48
50,97.0
50,100.44
50,98.84
50,96.88
50,97.76
50,97.8
50,99.28
50,96.4
50,96.2
50,100.92
50,97.2
50,96.2
50,94.12
50,95.84
50,96.8
50,95.4
50,97.28
50,96.88
50,92.76
50,97.6
50,94.56
50,90.92
50,93.88
50,95.6
50,92.56
50,90.84
50,91.68
50,92.96
50,89.48
50,93.96
50,90.88
50,91.04
50,93.08
50,90.24
50,90.88
50,93.56
50,90.4
50,91.08
50,93.16
50,90.52
50,87.76
50,89.88
50,92.76
50,89.76
50,90.68
50,90.8
50,88.92
50,89.24
50,93.36
50,89.8
50,91.32
50,88.84
50,90.36
50,88.96
