best,mean
2112,2112.0
976,1668.24
976,1101.04
976,1082.08
976,1081.84
976,1082.88
976,1083.76
976,1080.56
976,1075.28
976,1071.36
976,1072.08
976,1072.8
976,1065.44
976,1065.04
976,1068.8
976,1067.12
976,1070.48
976,1069.68
976,1065.68
976,1066.72
976,1066.48
976,1073.2
976,1068.8
976,1073.04
976,1065.92
976,1066.08
976,1065.36
976,1061.92
976,1064.8
976,1064.88
968,1064.32
968,1060.0
968,1063.12
968,1063.28
968,1055.92
968,1059.36
968,1063.04
968,1059.52
968,1061.04
968,1059.68
968,1062.0
968,1063.68
968,1063.76
968,1057.12
968,1059.6
968,1058.24
968,1058.0
968,1064.88
968,1059.6
968,1061.52
968,1061.52
674,887.2
658,733.16
634,723.04
634,719.8
634,720.56
624,712.96
624,710.16
624,705.64
624,710.92
624,708.8
624,711.72
624,705.44
624,709.28
624,699.64
624,705.44
624,701.36
624,702.28
624,704.92
624,701.92
624,700.8
624,697.76
624,699.28
624,700.12
624,699.8
624,698.6
624,696.08
624,698.88
624,698.68
624,700.76
624,698.6
624,701.4
624,694.44
624,697.08
624,696.28
624,698.6
624,692.36
624,697.28
624,693.0
624,699.2
624,696.32
624,692.32
624,697.48
624,696.04
624,697.84
624,705.56
618,692.04
618,696.04
618,694.48
618,694.32
618,694.28
486,609.12
468,555.16
468,543.72
468,536.88
468,528.24
468,531.2
468,522.8
468,526.84
446,527.4
446,524.16
446,520.32
446,521.4
446,521.76
446,519.28
446,525.32
446,519.8
446,524.36
446,521.36
446,522.16
446,523.84
446,516.84
446,522.36
446,526.68
446,518.36
446,519.44
446,517.04
446,520.96
446,523.04
446,513.0
446,512.4
446,516.44
446,512.84
446,510.92
446,514.76
446,522.24
446,515.88
446,513.6
446,513.76
446,514.52
446,522.0
446,517.96
446,514.4
446,514.52
446,518.48
446,513.68
440,514.8
440,515.88
440,514.0
436,508.0
436,514.08
370,461.12
370,442.56
370,431.12
370,429.68
370,426.76
360,420.56
360,422.48
360,417.6
360,418.2
360,419.8
360,420.6
360,419.16
360,413.76
360,416.28
360,417.2
356,420.92
356,410.68
356,413.16
356,416.16
350,408.64
350,408.8
350,409.12
350,410.08
350,408.96
350,408.04
350,410.44
350,409.32
348,410.24
348,404.76
348,413.0
348,407.96
348,413.04
348,409.44
348,406.32
348,405.28
348,404.44
348,408.72
348,406.72
340,398.28
340,408.4
340,403.48
340,409.48
340,410.04
340,404.32
340,406.4
340,405.44
340,399.08
340,405.92
340,404.72
340,405.2
306,372.76
294,362.84
294,357.28
294,357.2
294,349.72
294,348.36
294,344.56
294,343.8
294,339.08
294,343.52
294,345.24
294,347.12
290,340.72
290,342.0
270,340.0
270,339.88
270,338.44
270,341.4
270,338.04
270,336.16
270,339.92
270,342.6
270,338.48
270,340.48
270,337.64
270,337.48
270,334.72
270,337.6
270,336.64
270,337.24
270,331.96
270,340.52
270,333.52
270,334.84
270,334.76
270,333.56
270,335.92
270,338.56
270,337.64
270,338.28
270,334.12
270,336.0
270,335.4
270,330.24
270,332.44
270,331.44
270,336.52
270,331.52
270,334.4
270,334.04
262,309.44
256,301.64
256,302.24
256,300.36
250,297.0
250,295.36
248,292.4
248,294.2
248,295.04
248,295.68
248,291.6
248,293.0
248,292.4
248,290.68
248,293.6
244,288.16
244,289.32
244,288.76
242,289.72
242,293.04
242,289.24
242,291.2
242,290.48
242,287.8
242,287.52
242,288.6
242,286.96
236,287.32
236,288.52
236,287.08
236,287.32
236,288.24
236,287.2
236,284.6
236,283.4
234,283.84
234,285.0
234,287.84
234,282.88
234,284.84
234,283.16
234,284.64
234,285.28
234,288.84
234,284.32
234,286.36
234,282.96
234,287.04
234,286.8
234,290.28
202,267.64
202,264.32
202,261.96
202,259.36
202,256.64
202,253.84
202,254.48
202,258.68
202,254.88
202,254.72
202,255.56
202,255.44
202,254.48
202,250.88
202,256.68
202,254.8
202,254.4
202,250.32
202,248.04
202,251.16
202,247.72
202,248.56
202,246.76
202,250.24
202,251.88
202,244.52
198,250.4
198,248.36
198,252.76
198,249.08
198,247.24
198,246.4
198,247.04
198,244.68
198,246.76
198,248.68
198,250.12
198,242.56
198,244.96
198,249.68
198,250.12
198,246.24
198,249.32
198,245.32
198,245.08
198,246.56
198,245.52
198,247.2
198,248.4
198,248.08
196,229.92
184,227.92
184,229.56
184,228.12
178,228.24
178,225.56
178,223.8
178,226.6
178,223.84
168,223.8
168,224.8
168,223.12
168,222.44
168,222.88
168,222.28
168,223.76
168,224.48
168,219.92
168,220.16
168,223.72
168,220.72
168,217.88
168,221.4
168,220.44
168,219.04
168,221.68
168,212.36
168,218.92
168,217.92
168,215.56
168,218.24
168,217.4
168,220.4
168,217.04
168,218.24
168,214.72
168,219.4
168,215.32
168,211.04
168,220.36
168,216.08
168,216.04
168,213.16
168,216.44
168,215.72
168,216.64
168,215.48
168,215.8
168,217.8
168,220.28
168,206.64
146,203.52
146,201.76
146,204.48
146,199.28
146,203.92
146,203.44
146,199.44
146,199.92
146,200.88
146,200.84
146,196.32
146,200.92
146,198.2
146,197.28
146,196.04
146,194.92
146,199.16
146,195.84
146,197.24
146,197.2
146,195.68
146,196.16
146,193.68
146,195.28
146,193.96
146,195.44
146,194.56
146,194.0
146,191.92
146,193.28
146,198.28
146,192.76
146,198.36
146,197.28
146,192.28
146,194.84
146,194.4
146,193.24
146,196.12
146,194.12
146,195.84
146,192.72
146,191.6
146,194.04
146,192.72
146,191.44
146,194.88
146,188.6
146,195.16
146,183.24
146,182.52
146,184.72
146,185.68
146,181.52
138,178.92
138,184.4
138,180.16
138,179.32
138,182.68
138,179.0
138,180.44
138,175.92
138,179.76
138,178.64
138,177.12
138,176.28
138,181.44
138,174.76
138,178.04
138,175.64
138,174.04
138,176.6
136,175.32
136,175.36
136,177.16
136,174.6
136,177.4
136,177.8
136,176.76
136,176.36
136,170.52
136,174.24
136,171.84
136,173.96
136,170.08
136,172.52
130,174.48
130,172.16
130,173.2
130,174.12
130,174.76
130,173.56
130,173.68
114,172.84
114,176.96
114,172.84
114,174.56
114,172.04
114,172.64
114,162.56
114,163.96
114,163.32
114,165.36
114,162.36
114,161.72
