best,mean
952,952.0
432,752.08
432,495.12
432,491.84
428,485.76
428,483.52
428,483.52
428,479.92
428,477.84
428,478.48
428,477.52
428,480.64
428,478.88
428,477.84
420,474.88
420,478.08
420,475.04
420,470.96
420,476.24
420,472.16
420,471.52
420,472.4
420,474.96
420,476.72
420,479.04
420,474.96
420,472.16
420,472.64
420,473.12
420,473.68
420,471.92
420,472.4
420,473.36
420,475.76
412,472.96
412,473.28
412,466.48
412,471.6
412,470.4
412,471.44
412,469.28
412,464.88
412,470.56
412,465.52
412,471.44
412,466.56
412,468.48
412,471.6
412,468.4
412,466.16
412,468.08
274,387.16
274,327.8
274,318.72
274,319.28
266,314.44
266,313.52
266,314.12
264,311.96
264,312.6
264,307.76
264,305.84
264,309.84
264,309.68
264,307.52
264,309.88
264,306.16
264,309.44
264,309.4
264,306.16
264,310.4
264,307.84
264,305.04
264,309.84
264,304.04
264,307.24
264,307.16
264,308.84
264,312.68
264,304.4
264,307.72
264,306.92
264,307.24
264,304.44
264,306.76
264,306.28
262,303.16
262,303.76
262,303.28
262,305.72
262,306.04
262,306.0
262,309.24
262,302.68
262,306.16
262,306.44
262,305.12
262,302.0
262,306.6
262,305.52
262,309.76
202,265.24
202,246.48
202,236.52
202,235.72
202,233.28
196,233.92
196,233.32
196,231.4
196,233.8
196,230.68
194,233.8
194,227.88
194,230.2
194,230.36
194,231.56
194,228.64
192,229.48
192,226.44
192,232.96
192,228.2
180,230.4
180,225.08
180,225.96
180,229.64
180,229.24
180,227.88
180,230.64
180,223.8
180,227.84
180,226.68
180,224.48
180,226.12
180,223.0
180,224.28
180,224.64
180,222.48
180,226.52
180,227.16
180,221.88
180,223.88
180,224.76
180,225.08
180,221.92
180,222.52
180,221.28
180,225.88
180,226.24
180,223.84
180,223.92
180,221.08
166,198.48
150,195.52
150,189.52
150,187.32
150,184.56
150,183.84
150,185.08
148,184.64
148,183.36
148,183.52
148,182.12
148,181.0
148,179.16
148,181.88
148,180.16
148,179.4
148,180.24
148,178.56
148,178.48
148,183.52
148,177.92
146,180.12
146,178.96
146,178.0
146,174.8
146,177.6
146,176.32
146,178.12
146,175.08
146,179.04
146,176.4
146,176.36
146,178.72
146,176.52
146,176.64
142,176.36
142,175.4
142,178.64
142,174.84
142,176.88
142,174.08
142,178.84
142,179.64
142,174.48
142,176.92
142,174.16
142,174.92
142,173.76
142,177.4
142,175.16
132,158.96
132,157.08
128,153.68
128,157.48
128,151.36
128,152.32
126,151.44
126,148.72
126,154.16
126,149.2
126,150.0
126,148.88
126,150.16
126,148.24
126,151.76
112,148.96
112,146.12
112,146.08
112,147.88
112,146.44
112,146.16
112,149.92
110,148.04
110,145.24
110,147.4
110,149.2
110,147.76
110,149.0
110,149.44
110,143.64
110,146.2
110,143.4
110,143.72
110,146.72
110,145.32
110,144.56
110,144.64
110,145.84
110,145.24
110,143.76
110,145.48
110,143.52
110,144.84
110,145.72
110,143.24
110,143.6
110,146.76
110,143.2
110,144.64
110,142.76
100,130.68
100,132.88
100,129.12
100,128.24
100,129.48
100,128.92
100,129.6
100,127.92
100,128.6
100,129.16
100,128.44
100,128.4
100,129.08
100,127.68
100,127.24
100,125.2
100,127.36
100,126.36
100,126.8
100,123.96
94,127.4
94,122.44
94,123.84
94,123.92
94,122.56
92,121.88
92,121.96
92,123.84
92,124.36
92,122.96
92,123.64
92,121.96
92,122.32
92,125.92
92,122.36
92,121.2
92,122.16
92,120.88
88,123.12
88,121.96
88,120.6
88,120.68
88,119.96
88,121.16
88,120.4
88,122.32
88,123.64
88,120.84
88,117.84
88,121.36
88,113.32
88,110.92
86,112.16
86,112.68
86,114.2
86,111.2
86,107.52
86,109.44
86,113.4
86,111.88
86,108.12
86,112.16
86,109.84
86,111.2
78,107.88
78,110.52
78,110.84
78,108.48
78,107.64
78,109.64
78,108.2
78,106.92
78,107.64
78,109.28
78,107.4
78,109.0
78,108.04
78,106.56
78,106.32
78,108.04
78,107.76
78,108.32
78,106.28
78,105.44
78,106.32
78,104.52
78,106.12
78,106.88
78,107.6
78,105.72
78,108.12
78,106.52
78,106.68
78,104.96
78,104.4
78,104.56
78,105.12
78,106.32
78,106.56
78,104.36
76,98.8
76,99.24
76,97.24
76,99.24
76,96.32
76,97.08
76,98.76
76,98.56
76,97.12
76,95.52
76,96.2
76,96.28
64,95.64
64,97.36
64,92.56
64,93.32
64,93.88
64,93.64
64,93.96
64,93.32
62,94.72
62,93.52
56,93.32
56,93.04
56,91.76
56,90.92
56,93.4
56,91.44
56,91.44
50,91.56
50,91.64
50,92.56
50,91.24
50,92.6
50,89.96
50,88.76
50,91.56
50,88.88
50,91.72
50,87.24
50,92.16
50,91.92
50,89.4
50,87.72
50,89.76
50,89.4
50,90.72
50,89.92
50,90.4
50,87.16
50,83.44
50,81.16
50,80.96
50,82.32
50,81.6
50,81.68
50,84.28
50,79.4
50,80.64
50,82.04
50,81.24
42,81.52
42,80.96
42,80.2
42,80.12
42,79.56
42,81.56
42,80.48
42,80.28
42,80.4
42,80.92
42,77.56
42,80.2
42,81.88
42,79.96
42,78.2
42,79.84
42,81.44
42,82.96
42,80.64
42,81.24
42,77.32
42,82.12
42,80.76
42,79.32
42,80.6
42,78.52
42,82.0
42,79.12
42,78.0
42,79.16
42,79.92
42,79.4
42,78.8
42,79.24
42,77.4
