best,mean
2112,2112.0
1008,1669.2
988,1099.44
988,1087.44
988,1082.32
988,1084.96
988,1081.44
988,1076.08
988,1079.92
972,1074.88
972,1073.04
972,1065.92
972,1071.44
972,1073.6
972,1067.52
972,1068.88
972,1062.64
972,1064.0
972,1068.4
972,1066.24
968,1068.48
968,1065.12
968,1062.08
968,1065.04
968,1064.64
968,1062.32
968,1060.56
968,1055.76
968,1066.88
968,1064.48
968,1063.36
968,1064.0
968,1059.04
968,1062.32
968,1060.8
968,1061.84
968,1060.24
968,1065.04
968,1053.52
968,1054.64
968,1059.04
968,1057.68
968,1056.48
968,1064.08
968,1056.88
968,1056.72
968,1057.36
968,1058.32
968,1058.88
968,1055.28
968,1057.52
642,875.12
642,726.08
642,718.92
642,713.72
642,718.48
642,714.6
628,706.04
628,710.24
628,712.04
628,705.32
628,707.12
628,708.04
628,703.2
628,699.52
628,700.4
628,702.84
628,700.08
628,702.04
622,703.48
622,701.04
622,702.6
622,701.16
622,697.04
614,702.08
614,698.36
614,705.84
614,701.8
614,695.36
614,702.88
614,697.56
614,695.64
614,698.68
614,700.52
614,700.72
614,694.6
614,694.48
614,692.8
614,698.84
614,697.72
614,690.68
614,696.32
614,699.4
614,696.24
614,697.84
614,693.88
614,688.16
614,693.04
614,695.96
614,690.04
614,691.36
472,606.4
472,554.4
472,543.76
472,538.72
472,534.16
472,526.8
472,528.88
472,530.16
470,520.24
448,534.44
448,525.68
448,526.64
448,522.52
448,522.72
448,520.16
448,523.88
448,523.44
448,516.52
448,519.36
448,520.36
448,517.72
448,521.12
448,514.16
448,513.52
448,516.6
448,514.76
448,521.84
448,522.56
448,519.64
442,513.76
442,517.52
442,515.4
442,512.96
442,518.92
442,513.96
442,512.04
442,515.72
442,508.68
442,514.76
442,514.92
442,506.92
442,515.8
442,511.4
442,514.0
442,510.44
442,505.8
442,509.28
442,508.8
442,512.36
442,509.56
388,459.12
372,435.36
372,427.24
372,423.8
372,424.32
372,419.96
372,418.84
370,416.56
360,414.56
360,415.28
360,416.28
360,415.2
360,413.72
354,405.6
354,411.76
354,414.68
354,410.16
354,404.88
348,411.6
348,409.24
348,410.2
348,405.32
348,408.48
348,407.48
348,412.32
348,407.0
348,407.04
348,407.16
348,407.44
348,408.48
348,408.92
348,407.4
348,410.48
348,408.52
348,410.04
348,408.52
348,406.68
348,404.8
348,404.16
348,404.0
348,405.76
348,404.84
344,402.56
344,402.04
344,409.04
344,408.72
344,407.16
344,406.2
344,410.64
344,405.8
320,373.72
302,364.2
302,359.08
302,357.08
302,355.12
302,349.92
300,351.4
300,349.76
300,344.36
300,348.28
300,345.0
300,347.96
294,342.76
294,340.68
288,342.32
288,346.72
288,344.16
288,340.88
288,345.12
288,344.04
288,343.56
288,341.32
288,340.52
288,339.92
288,339.92
288,339.4
288,337.0
