best,mean
580,580.0
260,454.84
260,298.0
260,292.64
260,291.72
260,291.52
256,289.08
256,289.16
256,290.04
256,290.12
256,290.08
256,286.12
256,290.16
250,289.2
250,288.0
250,284.36
250,288.24
250,285.68
250,286.08
250,285.4
250,287.16
250,283.52
250,285.76
250,289.32
250,287.12
250,286.8
250,284.72
250,287.08
250,282.48
250,288.28
250,289.64
250,282.32
250,284.32
250,287.44
250,284.8
250,286.48
250,283.12
250,283.96
250,284.4
250,282.84
250,281.28
248,284.44
248,284.2
248,282.44
248,280.36
248,279.56
248,282.12
248,282.76
248,283.04
248,281.88
248,282.04
164,234.0
160,202.4
160,192.72
154,191.92
154,189.32
154,190.64
154,186.72
154,188.84
154,191.2
154,187.72
154,189.48
154,185.28
154,185.28
154,186.88
154,184.12
154,188.04
154,185.76
154,184.88
154,186.12
154,185.36
154,187.52
154,183.56
154,184.84
154,182.84
154,187.0
154,183.64
154,183.8
154,184.52
152,179.56
152,186.0
152,183.36
152,185.64
152,186.68
152,183.84
152,184.8
152,181.92
152,183.04
152,181.64
152,180.44
152,182.68
152,183.04
152,184.08
152,186.76
152,185.0
152,184.8
152,184.36
152,183.16
152,181.4
152,184.0
152,182.36
120,157.24
110,147.88
110,142.84
106,140.72
106,140.64
106,138.84
106,138.44
106,136.8
106,137.8
106,138.56
106,138.32
106,137.04
106,135.96
106,133.92
106,135.36
106,136.56
106,138.4
106,136.28
106,137.44
106,132.2
106,138.96
106,135.16
106,136.68
106,134.72
106,133.92
106,135.64
106,136.24
106,137.32
100,135.44
100,134.52
100,133.0
100,132.4
100,136.4
100,133.48
100,134.52
100,132.4
100,134.8
100,136.68
100,133.72
100,134.96
100,133.8
100,135.36
100,135.16
100,134.8
100,136.52
100,131.88
100,136.0
100,132.24
100,129.8
100,134.72
86,117.04
86,116.2
86,114.32
86,113.56
86,112.68
86,110.16
86,109.88
86,109.52
86,110.28
86,110.56
78,108.92
78,108.0
78,108.48
78,108.52
78,108.16
78,108.48
78,108.0
78,104.6
78,106.8
78,107.04
78,107.44
78,107.24
78,107.88
78,105.36
78,108.0
78,104.4
78,103.68
78,106.08
78,104.96
78,105.52
78,104.6
78,104.8
78,105.0
78,105.24
78,104.24
78,103.12
78,106.44
78,103.04
78,106.84
78,103.52
74,103.56
74,105.24
74,104.16
74,103.08
74,102.48
74,105.52
74,102.88
74,103.96
74,101.2
74,102.84
74,93.72
68,94.4
68,93.12
68,93.16
68,88.48
68,90.64
68,88.44
68,89.44
68,89.56
68,87.24
68,87.96
68,89.4
68,89.24
68,87.96
68,85.84
68,89.04
66,86.16
66,86.36
66,87.44
66,87.4
66,85.64
66,86.28
66,86.6
66,88.88
66,87.08
62,83.92
62,88.4
62,86.44
62,85.28
62,87.52
62,85.76
62,86.8
62,87.48
62,85.08
62,86.12
62,88.8
62,84.44
62,85.96
62,86.96
62,83.36
60,83.84
60,84.04
60,84.08
60,88.04
60,83.68
60,85.04
60,85.08
60,86.36
60,85.0
60,85.92
54,76.44
54,79.04
54,76.72
54,76.72
54,77.8
54,76.2
54,75.8
54,74.92
54,75.08
54,75.92
54,76.24
54,72.68
54,75.44
48,76.16
48,71.76
48,75.12
48,73.72
48,75.12
48,75.32
48,75.2
48,73.96
48,74.08
48,73.48
48,75.08
48,73.24
48,74.56
48,73.76
48,72.28
48,72.72
48,72.76
48,72.2
48,73.32
48,72.88
48,71.0
48,72.44
48,70.12
48,73.48
48,69.92
48,71.88
48,70.4
48,71.76
48,72.32
48,72.48
46,70.64
46,69.8
46,70.0
46,70.28
