best,mean
580,580.0
266,456.04
264,299.4
258,292.84
258,292.88
258,291.12
258,287.88
258,287.8
258,287.52
258,285.16
258,288.84
258,287.68
252,287.52
252,286.24
252,286.92
252,286.0
252,286.2
252,287.96
252,286.64
252,287.8
252,283.56
250,284.6
250,285.2
250,283.84
250,284.04
250,286.72
250,283.08
250,285.52
248,284.68
248,286.56
248,283.88
248,282.44
248,285.16
248,284.16
248,280.72
248,285.32
248,283.2
248,283.12
248,283.28
248,285.32
248,288.24
248,284.2
248,284.72
248,282.6
248,284.32
248,286.52
248,284.88
246,283.24
246,284.2
246,283.96
246,282.24
166,234.16
166,202.0
166,193.28
166,193.72
160,190.4
160,190.48
160,190.04
160,188.28
160,191.96
160,185.88
160,187.36
160,186.96
160,186.28
160,188.16
160,187.56
152,187.92
152,186.64
152,186.56
152,187.92
152,188.56
152,181.88
152,186.32
152,185.84
152,183.6
152,187.2
152,186.76
152,186.56
152,185.44
152,186.56
152,187.0
152,183.6
152,185.96
152,185.96
152,185.96
152,183.88
152,181.96
152,185.12
152,184.2
152,182.84
152,183.6
152,181.44
152,184.92
152,179.84
152,181.8
152,180.92
152,182.4
152,182.92
152,182.4
152,183.6
152,181.76
112,157.2
112,148.32
112,144.32
112,145.0
112,140.24
112,142.32
104,140.48
104,140.16
104,139.4
104,139.68
104,136.48
104,136.48
104,136.92
104,138.36
104,137.52
104,133.96
104,135.64
104,135.92
104,134.56
104,138.72
104,136.04
104,135.48
104,136.56
104,135.76
104,136.16
104,134.0
104,133.24
104,133.92
104,135.88
104,135.56
104,134.84
104,134.56
104,133.24
104,135.36
104,135.0
104,137.48
104,133.8
104,130.88
104,134.44
104,133.84
104,133.28
104,132.16
104,134.72
104,132.8
104,133.8
104,134.52
104,132.4
104,136.6
104,133.44
104,132.88
96,116.68
82,113.28
82,112.96
82,111.16
82,113.88
82,108.48
82,110.6
82,108.68
82,110.96
82,109.48
82,106.0
82,108.44
82,106.88
82,106.64
82,108.2
82,104.0
82,107.52
82,106.84
82,106.64
82,105.24
82,106.96
82,104.6
82,102.92
80,107.8
80,106.6
80,105.68
80,104.24
70,104.76
70,104.4
70,102.8
70,104.04
70,104.56
70,104.96
70,101.96
70,103.6
70,102.64
70,104.12
70,104.0
70,103.8
70,103.88
70,100.2
70,101.16
70,100.76
70,103.12
70,102.44
70,104.12
70,105.24
70,103.88
70,104.0
70,102.32
70,92.48
70,94.72
66,91.28
66,89.04
66,90.24
66,89.84
66,89.0
60,89.24
60,89.0
60,88.48
60,89.8
60,87.24
60,86.56
60,88.32
60,88.56
60,87.64
60,88.68
60,86.88
60,89.36
60,86.44
60,87.08
60,86.04
60,88.08
60,85.8
60,84.6
60,84.24
60,86.64
60,85.68
60,87.44
60,83.12
60,86.64
60,85.48
60,87.28
60,84.2
60,83.32
60,83.72
60,85.72
60,86.36
60,88.76
56,85.84
56,85.52
56,85.72
56,83.52
56,84.92
56,83.72
56,84.64
56,84.4
56,82.2
56,86.32
56,82.68
56,76.72
56,73.64
56,76.24
56,77.76
56,75.72
56,75.12
56,75.36
56,75.44
56,75.64
52,74.32
52,75.6
52,75.44
52,77.12
52,74.52
52,72.96
52,75.16
52,74.16
52,74.96
52,74.56
52,74.68
52,75.92
52,73.28
52,75.56
52,73.76
52,76.56
52,73.48
52,73.32
52,72.48
52,76.88
52,72.0
52,70.64
52,74.88
52,70.6
52,72.48
50,73.2
50,69.12
50,71.96
50,71.84
50,70.96
50,71.64
50,71.48
50,72.8
50,71.32
50,71.24
50,69.92
50,70.68
50,70.56
50,68.88
48,69.32
48,71.48
38,64.72
38,64.84
38,64.76
38,64.56
38,63.12
38,63.64
38,62.32
38,64.28
38,61.4
38,61.8
38,64.32
38,62.0
38,63.64
38,62.76
38,63.84
38,61.08
38,63.84
38,64.64
38,62.56
38,64.32
38,62.44
38,60.48
38,63.12
38,63.64
38,63.88
38,60.96
38,60.16
38,61.76
38,59.48
38,64.24
38,59.56
38,62.68
38,64.92
38,61.08
38,61.32
38,61.88
38,62.12
38,62.12
38,62.72
38,60.56
38,63.0
38,60.36
38,58.88
38,60.88
38,61.68
38,59.52
38,58.68
38,61.12
38,60.84
34,60.56
34,57.0
34,56.4
34,54.12
34,55.88
34,55.76
34,56.04
34,55.2
34,57.44
34,54.28
34,55.56
34,54.24
34,55.52
34,56.24
34,54.4
34,55.44
34,53.84
34,54.96
34,53.28
34,55.8
32,54.48
32,53.44
32,56.96
32,52.68
32,54.12
32,53.6
32,52.68
32,51.76
32,56.2
32,53.0
32,52.28
10,53.48
10,52.8
10,51.84
10,53.52
10,52.64
10,52.88
10,52.96
10,53.12
10,51.0
10,52.44
10,51.68
10,50.24
10,49.12
10,51.12
10,50.32
10,49.36
10,52.52
10,50.92
10,49.88
10,50.28
10,47.08
10,46.36
10,47.16
10,47.28
10,46.8
10,47.68
10,46.88
10,47.28
10,47.28
10,46.96
10,47.96
10,45.44
10,47.4
10,45.68
10,45.36
10,46.52
10,45.96
10,46.16
10,46.52
10,44.76
10,45.52
10,46.04
10,46.64
10,45.68
10,43.8
10,44.4
10,45.72
10,46.08
10,45.28
10,45.32
10,43.12
10,43.84
10,47.24
10,43.64
10,44.56
10,43.24
10,43.72
10,44.08
10,43.48
10,42.48
10,45.2
10,44.36
10,44.72
10,44.12
10,44.08
10,43.52
10,42.44
10,43.64
10,43.4
10,43.2
10,40.84
10,39.68
10,41.36
10,40.44
10,42.44
10,40.16
10,40.52
10,42.24
10,39.76
10,41.76
10,38.84
10,39.84
10,42.92
10,41.64
10,39.32
10,40.32
10,41.36
10,37.12
10,41.72
10,40.04
10,40.12
10,39.84
10,38.04
10,40.44
10,41.64
10,39.2
10,38.8
10,37.76
10,38.2
10,38.32
10,37.6
10,38.96
10,37.48
10,38.36
10,40.16
10,38.52
10,39.08
10,37.96
10,38.28
10,39.68
10,38.84
10,37.12
10,38.08
10,35.96
10,35.96
10,35.84
10,38.2
10,39.84
10,35.76
10,36.64
10,36.24
10,35.48
10,35.16
10,35.08
10,35.52
10,33.28
10,34.8
10,33.96
10,34.08
10,36.4
10,35.8
10,34.64
10,34.24
10,34.08
10,34.32
10,34.04
10,36.24
10,35.72
10,34.04
10,35.08
10,34.96
10,33.36
10,33.92
10,35.08
10,34.04
10,34.76
10,33.36
10,33.68
10,34.16
10,32.56
10,32.88
10,31.6
10,32.84
10,34.08
10,35.24
10,34.4
10,34.56
10,36.08
10,34.12
10,34.8
10,33.68
10,32.16
10,33.96
10,33.8
10,34.0
10,33.28
10,32.44
10,33.52
10,35.28
10,32.76
10,33.68
10,31.28
0,31.2
0,33.08
0,28.8
0,30.6
0,29.4
0,30.08
0,32.4
0,28.72
0,30.68
0,30.28
0,29.52
0,28.24
0,28.4
0,29.32
0,28.84
0,29.36
0,31.2
0,29.24
0,27.72
0,28.96
0,29.52
0,28.92
0,29.4
0,29.44
0,29.28
0,29.12
0,28.8
0,29.0
0,29.6
0,27.92
0,29.68
0,27.96
0,26.6
0,28.76
0,29.8
0,27.04
0,27.96
0,26.92
0,27.48
0,27.84
0,27.52
0,27.88
0,27.36
0,28.64
0,27.52
0,29.88
0,26.8
0,27.44
0,26.76
0,25.44
0,26.84
0,25.16
0,24.92
0,26.28
0,23.6
0,26.24
0,24.44
0,25.88
0,25.36
