best,mean
320,320.0
136,250.32
136,163.76
136,159.36
136,159.44
132,156.8
128,157.6
128,157.04
128,156.32
128,157.6
124,154.72
124,155.92
124,153.68
124,154.0
124,152.8
124,154.4
124,155.28
124,153.68
124,155.52
124,153.44
124,154.64
124,153.04
124,153.84
124,154.08
124,154.72
124,154.24
124,153.28
124,152.8
124,154.64
124,152.96
124,153.92
124,154.4
124,154.4
124,152.08
124,154.32
124,153.44
124,153.28
124,152.56
124,152.56
124,153.6
124,154.4
124,154.72
124,153.52
124,153.12
124,151.84
124,151.68
124,153.76
124,152.24
124,153.04
124,151.2
124,152.4
82,124.64
82,108.52
78,107.04
78,104.6
78,103.08
78,104.04
78,101.32
78,100.28
78,99.6
74,98.6
74,100.2
74,100.04
74,99.72
74,98.12
74,97.64
74,98.64
74,97.12
74,98.24
74,97.88
74,95.08
74,97.4
74,98.56
74,95.88
74,96.32
74,95.56
74,96.64
74,96.36
74,97.12
74,97.04
74,96.36
74,96.4
74,96.44
74,94.44
74,96.0
74,95.24
74,96.88
74,96.92
74,95.28
74,95.76
74,96.28
74,97.8
74,94.16
74,97.52
74,95.16
74,97.0
74,95.24
74,95.72
74,96.32
74,95.08
74,93.84
62,81.28
60,80.92
60,78.68
60,77.48
60,77.8
56,77.52
56,75.52
56,75.8
56,76.6
56,75.4
56,74.44
56,72.68
54,71.96
54,72.72
54,73.8
54,75.0
54,76.72
54,73.04
54,74.28
54,73.76
52,73.56
52,72.96
52,71.64
52,70.0
52,72.68
52,72.72
52,73.12
52,71.32
46,69.48
46,71.72
46,74.56
46,71.52
46,69.72
46,70.0
46,71.12
46,71.28
46,71.0
46,71.16
46,69.6
46,69.24
46,71.76
46,69.84
46,70.04
46,70.32
46,70.8
46,70.96
46,69.12
46,72.88
46,69.96
46,70.48
46,61.44
46,61.96
42,60.0
42,60.28
42,60.08
42,59.0
42,58.88
42,57.88
42,58.24
42,58.28
38,58.04
38,56.32
38,58.76
38,56.08
38,58.4
38,56.32
38,55.04
38,55.76
38,55.16
38,56.56
38,58.12
38,55.76
38,54.8
38,55.64
38,55.2
38,55.72
38,56.48
38,54.36
38,55.44
38,54.2
38,54.04
38,55.56
38,56.08
38,56.68
38,54.0
38,53.6
38,55.84
38,54.4
38,55.2
38,53.68
38,55.28
38,55.6
38,52.56
38,54.92
36,51.76
36,53.8
36,54.64
36,52.76
36,54.28
36,53.32
36,49.28
36,48.56
36,49.84
34,48.44
34,47.0
34,46.88
34,46.96
30,45.8
30,48.88
30,48.76
30,46.44
30,47.36
30,45.2
30,46.68
30,47.4
30,47.0
30,44.76
30,44.68
30,45.16
30,48.44
30,45.72
30,45.72
30,45.08
30,46.0
30,46.0
30,45.68
30,46.44
30,46.0
30,46.12
30,45.12
30,45.68
30,44.64
30,45.84
30,45.24
30,47.12
30,44.56
30,45.32
30,46.12
26,45.96
26,46.64
26,46.48
26,43.36
26,44.56
26,44.32
26,45.24
26,44.96
26,43.2
26,44.64
26,43.64
26,45.8
26,41.16
26,39.92
26,40.32
26,39.72
26,40.32
26,40.04
26,40.68
26,40.72
26,39.44
26,39.92
26,40.2
26,40.04
22,37.84
22,38.64
22,38.48
22,38.0
22,38.0
22,37.6
22,36.8
14,38.2
14,37.4
14,37.6
14,37.8
14,37.64
14,34.96
14,37.88
14,37.6
14,38.24
14,37.64
14,37.16
14,38.04
14,37.96
14,37.64
14,37.88
14,35.84
14,36.36
14,37.36
14,36.96
14,36.8
14,35.64
14,35.36
14,36.32
14,36.0
14,36.12
14,34.88
14,35.48
14,35.88
14,35.96
14,34.72
14,35.68
14,33.44
14,34.0
14,32.4
14,33.4
14,33.92
14,32.56
8,32.44
8,32.56
8,33.0
6,33.36
6,33.04
6,32.64
6,31.68
6,33.0
6,30.68
6,32.64
6,32.36
6,31.08
6,31.88
6,32.04
6,31.68
6,29.76
6,31.28
6,31.0
6,30.6
6,31.28
6,30.36
6,32.72
6,30.88
6,28.96
6,30.72
6,30.56
6,29.6
6,29.28
6,29.08
6,29.08
6,28.64
6,29.48
6,29.68
6,29.36
6,29.16
6,28.76
6,31.56
4,29.2
4,29.0
4,28.32
4,29.92
4,28.64
4,30.24
4,27.96
4,26.12
4,26.12
4,26.88
4,26.12
4,25.32
4,24.96
4,25.4
2,24.0
2,25.12
2,24.8
2,23.96
2,25.24
2,25.6
2,24.08
2,24.96
2,22.68
2,22.4
2,21.88
2,24.08
2,23.96
2,22.52
2,22.52
2,23.6
2,23.76
2,21.88
2,23.72
2,24.48
2,22.56
2,22.08
2,22.56
2,22.32
0,22.2
0,23.2
0,20.84
0,21.52
0,22.64
0,20.88
0,20.56
0,20.64
0,22.08
0,20.16
0,18.68
0,19.32
0,19.0
0,19.6
0,21.12
0,19.28
0,19.8
0,20.48
0,20.4
0,19.96
0,20.0
0,19.8
0,20.24
0,19.76
0,20.72
0,19.8
0,18.88
0,18.64
0,19.84
0,19.96
0,19.48
0,20.16
0,19.96
0,19.08
0,20.32
0,19.12
0,18.28
0,19.28
0,18.08
0,18.04
0,17.92
0,19.32
0,18.96
0,18.72
0,18.56
0,20.0
0,19.4
0,18.72
0,18.04
0,19.36
0,17.36
0,18.44
0,19.28
0,17.84
0,17.84
0,19.48
0,18.84
0,16.92
0,18.76
0,18.68
0,17.24
0,17.88
0,17.48
0,16.72
0,18.52
0,17.72
0,18.32
0,19.72
0,17.12
0,16.88
0,18.72
0,18.2
0,17.56
0,16.56
0,17.6
0,18.52
0,16.4
0,18.32
0,17.44
0,17.72
0,19.28
0,17.92
0,18.28
0,17.0
0,17.8
0,19.12
0,17.92
0,18.52
0,18.4
0,18.12
0,19.88
0,17.72
0,18.76
0,16.68
0,18.6
0,16.8
0,17.52
0,16.8
0,17.88
0,19.36
0,16.6
0,18.44
0,18.76
0,18.32
0,18.24
0,17.76
0,18.56
0,16.8
0,16.64
0,17.96
0,17.24
0,18.76
0,17.2
0,16.24
0,18.76
0,17.72
0,17.4
0,17.84
0,17.08
0,17.68
0,18.0
0,17.76
0,18.64
0,18.6
0,17.2
0,18.44
0,18.88
0,18.16
0,18.44
0,17.64
0,17.88
0,17.88
0,17.8
0,17.68
0,18.64
0,17.56
0,17.32
0,15.72
0,17.04
0,17.76
0,18.84
0,17.84
0,18.08
0,17.36
0,17.24
0,18.0
0,17.84
0,18.68
0,17.6
0,18.24
0,19.2
0,18.32
0,17.56
0,17.68
0,18.08
0,18.88
0,19.24
0,18.52
0,16.56
0,16.6
0,17.92
0,17.96
0,17.68
0,17.36
0,16.88
0,18.88
0,17.12
0,17.96
0,17.64
0,18.56
0,18.08
0,16.84
0,18.24
0,19.04
0,18.04
0,17.16
0,16.76
0,16.88
0,18.16
0,17.08
0,17.2
0,19.4
0,17.88
0,18.12
0,18.2
0,17.56
0,18.24
0,17.48
0,17.0
0,18.44
0,18.52
0,18.12
0,19.4
0,17.2
0,17.76
0,18.72
0,18.24
0,18.4
0,17.64
0,17.36
0,19.44
0,17.52
0,16.36
0,17.92
0,19.16
0,17.16
0,17.48
0,17.8
0,17.84
0,18.2
0,17.32
0,17.6
0,17.72
0,19.4
0,18.24
0,19.48
0,18.16
0,18.48
0,18.68
0,17.64
0,17.84
0,18.32
0,16.92
0,19.24
0,18.24
0,16.36
0,19.0
0,17.96
0,18.56
0,17.2
0,17.12
0,17.72
0,18.88
0,17.84
0,18.52
0,17.52
0,17.08
0,16.8
0,16.4
0,17.32
0,16.16
0,16.68
0,17.2
0,17.32
0,18.28
0,18.24
0,17.24
0,17.28
0,17.08
0,18.6
0,18.36
0,18.52
0,18.52
0,18.28
0,18.08
0,18.32
0,17.48
0,16.48
0,17.36
0,17.16
0,17.92
0,18.04
0,17.72
0,16.84
0,18.48
0,16.4
0,18.28
0,16.44
0,17.84
0,17.44
0,18.36
0,17.36
0,18.24
0,15.76
0,17.84
0,18.88
0,17.84
0,18.2
0,17.04
0,17.8
0,18.44
0,17.0
0,17.84
0,17.72
0,17.56
0,18.16
0,17.96
0,17.44
0,17.96
0,16.92
0,17.96
0,17.72
0,17.76
0,17.72
0,16.56
0,18.28
0,18.44
0,17.4
0,17.68
0,15.84
0,16.76
0,16.48
0,16.12
0,17.12
0,18.4
0,20.2
0,17.44
0,18.84
0,18.2
0,18.44
0,17.8
0,17.56
0,16.64
0,16.96
0,17.04
0,18.04
0,18.32
0,17.08
0,17.36
0,17.64
0,17.8
0,17.92
0,17.68
0,18.04
0,19.16
0,18.32
0,17.68
0,17.16
0,17.36
0,18.88
0,17.12
0,17.36
0,16.88
0,18.56
0,17.2
0,17.12
0,18.44
0,19.32
0,17.68
0,18.32
0,18.52
0,16.28
0,18.24
0,17.48
0,18.48
0,18.36
0,19.6
0,17.04
0,17.28
0,18.08
0,18.04
0,18.52
0,17.56
0,17.76
0,17.36
0,16.96
0,17.04
0,17.6
0,17.0
0,17.16
0,17.56
0,17.12
0,17.28
0,17.36
0,17.8
0,17.36
0,18.16
0,17.84
0,17.12
0,18.44
0,16.84
0,18.96
0,16.08
0,18.04
0,17.64
0,16.2
0,18.44
0,16.88
0,16.8
0,18.08
0,16.8
0,18.36
0,16.28
0,17.92
0,18.52
0,18.52
0,18.12
0,16.52
0,17.16
0,17.76
0,17.2
0,17.28
0,16.88
0,18.16
0,17.44
0,17.28
