best,mean
580,580.0
254,456.12
254,299.32
254,296.2
254,295.72
254,294.8
254,288.76
254,287.8
254,286.16
254,287.0
254,284.8
254,284.0
250,287.64
250,284.4
250,287.84
250,286.0
250,286.28
250,289.84
250,285.48
250,284.32
250,285.12
250,289.08
250,282.92
250,281.56
250,286.12
250,283.28
250,283.8
250,286.92
250,284.56
250,285.48
250,283.4
250,285.08
250,281.8
250,286.6
250,283.56
250,284.24
250,284.28
250,281.96
250,283.88
250,281.68
250,282.84
250,284.16
250,281.28
250,281.48
250,283.96
250,282.56
250,284.88
250,280.64
250,281.0
250,280.84
250,281.8
160,235.24
158,202.92
158,193.68
150,189.6
150,189.88
150,188.52
150,187.84
150,187.76
150,188.76
150,190.2
150,183.48
150,186.36
150,187.36
150,184.64
150,186.92
150,184.52
150,182.64
150,186.64
150,185.72
150,184.92
150,183.44
150,185.08
150,182.52
150,183.2
150,183.24
150,181.4
150,181.12
150,181.64
150,183.32
150,183.0
150,182.96
150,181.92
150,181.4
150,182.72
150,178.32
150,179.68
150,182.64
150,181.92
150,181.44
150,181.32
150,182.52
150,183.52
150,182.2
150,182.4
150,184.6
150,179.72
150,180.96
150,180.76
150,183.36
150,181.16
114,157.96
108,147.92
108,142.44
108,142.0
108,139.76
108,138.44
108,140.08
108,138.68
108,140.76
108,137.72
108,136.44
108,135.24
108,137.76
108,134.96
108,136.92
108,134.04
108,135.32
108,137.4
108,134.0
108,138.48
104,136.2
104,135.0
104,136.64
104,132.08
104,134.64
104,136.64
104,138.04
104,133.28
104,134.84
104,135.2
104,135.76
104,135.08
104,134.44
104,134.04
104,132.48
104,134.08
104,137.04
104,133.36
104,132.2
104,133.2
104,133.16
104,134.92
104,133.84
104,133.28
104,132.4
104,131.32
104,133.24
104,134.12
104,130.96
104,133.0
92,118.04
82,113.52
82,111.32
82,110.32
82,108.72
82,106.64
82,107.6
76,106.88
76,106.68
76,106.52
76,107.24
76,104.88
76,107.96
76,106.24
76,106.92
76,105.76
76,106.88
76,106.44
76,105.16
76,105.28
76,107.56
76,104.04
76,102.12
76,105.0
76,104.76
76,104.28
76,107.6
76,103.84
76,106.48
76,102.64
76,104.28
76,104.48
76,104.52
76,100.36
76,104.8
76,100.72
76,103.84
72,100.08
72,101.2
72,102.84
72,103.52
72,104.04
72,101.88
72,102.36
72,101.52
72,102.96
72,102.12
72,104.0
72,102.36
72,101.6
72,93.48
72,92.6
72,93.2
72,91.84
72,89.28
68,92.16
68,89.52
68,91.68
68,88.4
68,87.96
68,90.76
68,89.12
68,90.08
68,87.8
68,86.04
68,89.8
68,89.0
68,86.24
68,88.32
60,88.12
60,87.28
60,88.44
60,89.12
60,86.0
60,85.64
60,85.84
60,86.36
60,86.24
60,86.32
60,85.44
60,85.36
60,84.4
60,84.36
60,86.16
60,87.6
60,84.76
60,86.08
60,84.96
60,86.72
60,84.56
60,85.88
60,84.12
54,84.88
54,84.24
54,83.0
54,83.68
54,81.6
54,82.0
54,82.88
54,84.8
54,76.88
52,76.2
52,78.76
52,77.44
52,78.64
52,74.4
52,73.96
52,76.48
52,75.64
52,75.48
52,74.48
52,74.08
52,74.88
50,73.48
50,73.2
50,73.16
50,74.4
50,72.8
50,71.96
50,69.28
50,73.16
50,70.68
50,71.68
50,70.88
50,74.24
50,70.36
50,71.48
50,72.96
50,72.04
50,72.52
50,72.08
50,71.16
50,72.88
50,70.52
50,68.6
50,70.64
50,71.32
50,69.56
48,71.96
48,70.8
48,67.2
46,72.16
46,69.76
46,70.56
46,70.6
46,68.28
46,70.56
42,67.84
42,68.84
42,67.88
42,65.52
42,63.24
42,63.6
42,66.48
42,63.96
38,61.56
38,63.32
38,63.08
38,62.2
38,61.32
38,63.36
38,62.04
38,62.6
38,60.8
38,63.48
38,61.44
38,61.96
36,60.8
36,58.28
36,61.2
36,62.36
36,60.76
36,61.68
36,60.96
36,61.12
36,59.16
30,59.4
30,60.12
30,59.88
30,59.56
30,59.28
30,59.68
30,60.12
30,59.92
30,58.64
30,59.72
30,58.6
