best,mean
580,580.0
262,458.2
262,299.4
250,292.36
250,290.6
250,290.36
250,290.04
250,292.92
250,288.04
250,291.8
250,292.52
250,289.08
246,289.92
246,286.08
246,282.52
246,283.44
246,284.12
246,284.6
246,288.04
246,284.0
246,284.92
246,285.28
246,283.56
246,283.6
246,287.68
246,285.2
246,287.0
246,286.88
246,285.4
246,287.28
246,283.96
244,281.44
244,283.2
244,283.04
244,283.36
244,282.48
244,281.76
244,282.24
244,280.32
244,279.64
242,281.4
242,283.0
242,281.4
242,279.88
242,282.04
242,280.88
242,281.16
242,277.92
242,282.52
242,285.28
242,283.28
156,232.28
156,198.52
156,191.24
156,192.24
156,191.4
156,188.4
152,186.16
152,188.0
152,187.8
152,186.52
152,186.72
152,184.08
152,185.0
152,187.56
152,185.84
152,184.36
152,185.36
152,187.0
152,184.88
152,184.48
152,183.6
152,183.24
152,183.2
152,185.8
152,186.52
152,188.0
152,185.68
152,183.12
152,181.32
152,184.84
152,182.52
152,185.0
152,181.72
152,183.44
142,182.76
142,183.32
142,183.04
142,181.52
142,182.72
142,181.8
142,182.36
142,184.0
142,182.56
142,184.8
142,182.24
142,184.92
142,178.88
142,180.52
142,181.32
142,183.8
120,157.64
120,148.0
120,145.0
120,142.36
120,143.44
116,139.56
116,138.96
116,139.4
116,140.16
116,140.92
116,140.08
116,136.72
112,138.84
112,139.8
110,134.44
110,137.92
110,134.6
110,135.32
110,136.84
110,135.56
110,135.52
106,134.4
106,136.32
106,134.84
106,137.08
106,132.64
106,133.84
106,138.0
106,134.16
106,135.0
106,133.36
106,133.44
106,133.48
106,134.68
106,135.04
106,130.76
106,134.6
106,133.36
106,133.12
106,133.16
106,136.36
106,131.92
106,133.56
106,134.52
106,134.24
106,133.8
104,131.16
104,130.4
104,130.92
104,133.44
80,116.88
80,114.52
80,112.32
80,111.52
80,108.72
80,109.44
80,108.2
80,109.56
80,109.0
80,107.04
80,109.28
80,106.2
80,107.56
80,108.52
80,106.48
80,107.44
80,108.2
80,109.4
80,107.96
80,106.96
80,107.32
80,105.32
80,104.44
80,104.96
80,108.6
78,105.56
78,109.04
78,105.2
78,105.44
78,104.68
78,106.48
78,105.04
78,107.12
78,106.64
78,105.08
78,105.8
78,104.96
78,106.0
78,105.48
78,102.28
72,102.64
72,103.44
72,104.48
72,102.04
72,102.12
72,104.92
72,101.12
72,101.88
72,105.08
72,102.36
72,92.2
72,91.68
72,91.16
72,92.6
72,90.36
72,92.24
72,90.32
72,89.52
66,90.6
66,87.2
66,90.6
66,89.28
66,88.2
66,88.0
66,86.92
66,87.96
66,87.52
66,86.28
66,88.76
58,88.84
58,86.32
58,85.2
58,88.6
58,85.76
58,87.28
58,86.96
58,87.4
58,86.32
58,87.92
58,86.04
58,85.88
58,88.12
58,86.44
58,84.76
58,86.84
58,85.4
58,86.88
58,86.0
58,85.4
58,86.76
56,84.76
56,85.52
56,84.44
56,86.12
56,83.68
56,87.68
56,84.44
56,84.76
56,83.0
56,83.96
56,77.32
56,79.0
56,76.36
52,76.52
52,77.28
52,76.04
52,74.2
52,74.56
52,74.0
52,76.12
52,74.56
52,74.76
52,72.84
52,73.36
50,74.04
50,74.48
50,71.92
50,71.28
50,70.32
50,72.72
50,69.96
50,73.56
48,72.36
48,71.4
48,71.16
48,72.48
48,70.16
48,71.32
48,71.8
48,68.88
48,71.2
48,71.08
48,69.44
48,70.08
48,69.8
48,70.64
48,70.28
48,70.08
48,68.08
48,68.52
48,68.48
48,69.08
48,67.84
48,69.68
48,71.76
48,70.48
48,67.56
48,71.0
48,68.96
48,70.72
48,65.16
48,62.52
48,64.48
48,63.8
48,64.16
48,61.64
48,62.92
48,65.52
42,62.28
38,63.4
38,62.12
38,61.84
38,62.96
38,63.4
38,63.6
38,63.48
38,62.04
38,60.68
38,60.76
38,61.6
38,62.52
38,60.68
34,61.6
34,60.96
34,60.6
34,61.28
34,60.84
34,61.08
34,59.68
34,60.88
34,61.76
34,59.44
34,60.08
34,60.04
34,60.48
34,60.2
34,60.08
34,60.88
34,61.6
34,59.68
34,58.44
34,61.24
34,61.08
34,59.16
34,58.4
34,61.6
34,60.12
34,59.72
34,61.04
34,61.6
34,52.48
32,54.72
32,55.68
32,55.08
22,54.0
22,54.8
22,53.4
22,54.24
22,52.96
22,52.24
22,50.72
22,52.28
22,50.64
14,51.6
14,52.56
14,52.6
14,52.96
14,50.96
14,51.44
14,49.8
14,52.2
14,51.12
14,50.08
14,49.28
14,49.4
14,51.76
14,51.28
14,50.4
14,49.84
14,48.6
14,49.68
14,48.64
14,48.6
14,48.08
14,49.56
14,49.68
14,47.68
14,50.48
14,48.92
14,48.76
14,51.24
14,48.88
14,49.84
14,46.52
14,47.8
14,48.92
14,49.48
14,46.92
14,47.88
14,49.8
14,45.6
14,45.24
14,46.44
14,44.4
14,43.6
14,43.28
14,45.76
14,44.28
14,44.48
14,45.36
14,44.0
14,43.08
14,44.92
14,45.2
14,42.72
14,42.68
14,45.96
14,43.92
14,42.2
14,43.2
14,43.12
14,43.8
14,43.76
14,46.2
14,42.32
14,42.48
14,43.92
14,43.12
14,42.92
14,42.24
14,43.56
14,42.92
14,42.2
14,42.16
14,42.52
14,44.84
14,42.72
14,42.96
14,42.52
14,41.6
14,43.64
14,42.68
14,43.24
14,41.72
14,40.44
14,41.52
14,43.04
14,42.4
14,43.28
14,42.28
14,41.4
14,40.08
14,38.6
14,41.48
14,40.88
14,38.84
14,38.76
14,39.96
14,38.28
14,42.24
14,39.96
14,39.76
14,38.68
14,40.08
14,40.72
14,37.72
14,39.84
14,38.92
14,41.6
14,39.2
14,39.96
14,39.32
14,40.08
14,38.76
14,39.6
14,38.32
14,38.52
14,37.24
14,38.92
14,38.08
14,39.08
14,39.68
14,38.32
14,38.96
14,38.4
14,39.08
14,39.28
14,40.36
14,40.08
14,38.84
14,36.88
14,40.12
14,38.64
14,37.2
14,38.48
14,39.32
14,37.04
14,38.12
14,38.88
14,39.8
14,37.52
14,34.8
14,36.88
14,35.4
14,37.92
14,35.0
14,36.64
14,35.52
14,34.96
14,37.44
14,35.24
14,35.6
14,36.04
14,34.2
14,36.48
14,35.76
14,35.36
14,36.0
14,35.96
14,34.2
14,34.16
14,35.76
14,36.04
14,34.64
14,34.56
14,34.96
14,34.52
14,34.44
14,36.76
14,34.4
14,35.68
14,36.16
14,36.6
14,35.24
14,34.96
8,34.64
8,34.72
8,35.28
8,34.44
8,34.48
8,34.56
8,34.0
8,35.48
8,34.56
8,35.28
8,33.52
8,33.68
8,33.92
8,35.08
8,34.68
8,32.56
8,33.16
8,33.12
8,33.96
8,31.48
8,31.64
8,32.2
8,31.88
8,32.4
8,31.76
8,32.84
8,32.64
8,32.24
8,33.48
8,32.12
8,32.2
0,31.72
0,31.12
0,31.2
0,31.48
0,32.08
0,31.6
0,32.16
0,33.12
0,32.4
0,32.84
0,29.72
0,32.56
0,32.2
0,33.52
0,30.48
0,31.08
0,33.28
0,32.36
0,32.6
0,30.96
0,33.52
0,31.64
0,31.92
0,31.84
0,31.12
0,32.32
0,31.64
0,29.92
0,30.88
0,32.32
0,31.56
0,29.68
0,29.84
0,28.28
0,29.68
0,29.96
0,28.16
0,30.48
0,27.52
0,28.04
0,29.96
0,27.92
0,27.12
0,29.16
0,27.84
0,27.56
0,27.84
0,27.96
0,27.48
0,27.08
0,26.4
0,26.64
0,28.08
0,27.32
0,27.08
0,25.96
0,26.12
0,24.32
0,25.68
0,27.6
0,26.96
0,25.0
0,26.68
0,24.56
0,23.44
0,24.88
0,24.72
0,25.08
0,24.32
0,25.8
0,24.4
0,25.24
0,24.8
0,24.08
0,23.0
0,23.32
0,22.2
0,22.84
0,21.32
0,21.72
0,22.2
0,22.36
0,22.4
0,22.44
0,23.44
0,22.32
0,22.16
0,23.32
0,22.24
0,23.88
0,21.12
0,23.56
0,22.52
0,20.52
0,21.36
0,23.16
0,22.08
0,24.48
0,21.44
0,21.04
0,23.0
0,22.88
0,23.28
0,24.04
0,20.56
0,22.0
0,21.96
0,21.68
0,21.56
0,20.48
0,22.4
0,22.2
0,22.88
0,22.4
0,22.76
0,22.4
0,22.44
0,24.28
0,24.12
0,22.48
0,22.68
0,23.36
0,21.24
0,23.28
0,22.76
0,23.68
0,20.92
0,22.6
0,23.6
0,21.84
0,23.88
0,21.28
0,21.88
0,22.6
0,23.56
0,23.04
0,22.76
0,22.8
0,22.44
0,21.8
0,23.6
0,21.68
0,21.76
0,23.48
0,21.64
0,23.28
0,22.8
0,21.6
0,21.28
0,22.72
0,22.52
0,23.68
0,22.6
0,22.76
0,22.56
0,22.64
0,22.72
0,23.08
0,22.32
0,22.24
0,23.12
0,21.8
0,21.8
0,23.2
0,23.52
0,21.16
0,24.72
0,23.16
0,22.44
0,24.12
0,23.28
0,22.68
0,22.48
0,22.24
0,22.52
0,22.36
0,20.68
0,22.52
0,21.8
0,22.56
0,21.56
0,22.76
0,24.2
0,23.08
0,20.2
0,21.44
0,23.6
0,22.08
0,21.28
0,23.8
0,24.2
0,22.0
0,22.4
0,23.16
0,22.0
0,21.76
0,22.92
0,23.12
0,21.24
0,22.92
0,23.96
0,22.04
0,22.08
0,21.36
0,21.92
0,24.2
0,22.88
0,21.84
0,22.96
0,23.04
0,22.88
0,24.12
0,22.92
0,22.6
0,22.6
0,21.0
0,24.08
0,22.32
0,22.8
0,20.44
0,22.32
0,23.0
0,22.72
0,22.52
0,22.84
0,22.4
0,21.92
0,21.96
0,21.48
0,22.8
0,23.96
0,22.44
0,21.96
0,22.56
0,21.04
0,21.96
0,22.16
0,22.28
0,23.24
0,20.68
0,22.12
0,23.04
0,24.56
0,24.04
0,23.68
0,22.84
0,22.92
0,22.56
0,21.84
0,20.68
0,21.28
0,24.08
0,22.72
0,22.8
0,21.4
0,22.4
0,23.12
0,23.44
0,23.96
0,23.2
0,23.76
0,23.32
0,22.8
0,20.56
0,23.08
0,22.56
0,22.36
0,21.72
0,22.96
0,21.56
0,22.68
0,21.92
0,21.76
0,22.08
0,22.36
0,21.96
0,22.44
0,23.56
0,22.24
0,21.44
0,21.56
0,22.16
0,22.4
0,22.72
0,23.8
0,24.28
0,20.8
0,21.52
0,20.88
0,22.6
0,21.08
0,22.48
0,23.28
0,23.44
0,21.84
0,22.36
0,22.24
0,21.52
0,22.72
0,22.96
0,22.72
0,22.28
0,21.76
0,21.84
0,21.36
0,23.48
0,21.44
0,21.44
0,22.36
0,22.4
0,22.8
0,24.96
0,23.0
0,20.72
0,20.76
0,22.12
0,23.84
0,21.72
0,22.44
0,23.76
0,21.48
0,23.08
0,22.4
0,20.76
0,21.72
0,21.44
0,22.8
0,22.6
0,21.64
0,24.4
0,22.48
0,21.88
0,21.96
0,22.28
0,24.44
0,21.32
0,21.32
0,21.72
0,21.16
0,24.0
0,24.16
0,22.6
0,21.8
0,22.0
0,22.4
0,23.16
0,23.12
0,23.2
0,22.76
0,23.04
0,22.04
0,23.32
0,22.48
0,21.8
0,23.96
0,23.04
0,22.44
0,21.56
0,22.2
0,21.92
0,21.6
0,23.32
0,23.32
0,22.12
0,23.36
0,22.4
0,23.2
0,21.2
0,22.28
0,22.48
0,21.04
0,22.08
0,22.16
0,23.12
0,22.84
0,22.28
0,21.92
0,22.44
0,22.72
0,21.44
0,22.24
0,22.36
0,23.08
0,21.8
0,22.08
0,20.68
0,22.96
0,20.2
0,21.24
0,23.28
0,21.76
0,22.68
0,21.72
0,22.68
0,23.08
0,20.36
0,22.8
0,22.8
0,21.88
0,24.12
0,21.96
0,21.44
0,21.24
0,21.44
0,22.04
0,22.92
0,22.52
0,21.64
0,21.8
0,22.12
0,23.2
0,20.76
0,22.16
0,22.32
0,23.32
0,23.36
0,22.76
0,22.32
0,21.96
0,22.44
0,22.04
0,20.04
0,22.4
0,21.04
0,21.12
0,23.28
0,21.72
0,21.56
0,22.24
0,23.8
0,20.72
0,21.96
0,20.64
0,21.64
0,22.32
0,21.64
0,22.0
0,22.2
0,21.12
0,23.96
0,20.56
0,21.44
0,24.2
0,21.36
0,22.64
0,22.36
0,21.76
0,21.96
0,20.96
0,20.64
0,21.84
0,24.32
0,22.24
0,23.44
0,22.56
0,22.36
0,21.76
0,21.32
0,23.92
0,21.84
0,23.32
0,21.84
0,22.52
0,22.56
0,22.68
0,21.4
0,22.2
0,21.48
0,23.16
0,22.68
0,21.4
0,22.48
0,23.2
0,21.08
0,22.8
0,21.08
0,21.36
0,22.16
0,22.88
0,21.72
0,22.56
0,24.28
0,23.48
0,22.76
0,22.68
0,22.88
0,22.92
0,21.92
0,22.24
0,24.44
0,22.56
0,21.32
0,23.16
0,21.52
0,21.72
0,22.4
0,21.68
0,23.36
0,22.8
0,20.52
0,22.68
0,22.16
0,24.2
0,21.52
0,22.24
0,22.16
0,21.08
0,22.68
0,20.52
0,21.36
0,21.36
0,22.04
0,23.24
0,22.6
0,21.92
0,23.2
0,22.48
0,22.76
0,21.2
0,23.8
0,23.08
0,22.44
0,21.84
0,23.0
0,22.8
0,23.4
0,20.16
0,21.64
0,23.48
0,22.12
0,23.12
0,22.88
0,22.32
0,21.36
0,22.36
0,21.84
0,22.96
0,22.48
0,23.24
0,22.04
0,22.32
0,23.32
0,21.96
0,21.28
0,22.04
0,20.88
0,21.72
0,22.28
0,22.64
0,22.68
0,21.12
0,21.92
0,21.76
0,22.12
0,22.36
0,21.84
0,22.8
0,22.24
0,21.72
0,21.24
0,22.28
0,22.76
0,22.44
0,24.44
0,23.0
0,23.0
0,21.2
0,24.04
0,22.92
0,21.72
0,22.04
0,23.56
0,23.88
0,23.4
0,21.12
0,22.52
0,21.56
0,21.76
0,21.64
0,21.08
0,24.36
0,21.68
0,23.2
0,22.56
0,21.48
0,22.36
0,21.2
0,21.24
0,22.36
0,22.28
0,22.76
0,21.84
0,23.92
0,22.16
