best,mean
580,580.0
256,456.8
256,302.28
256,295.24
256,292.92
256,289.48
256,288.84
256,289.04
256,291.24
256,291.04
256,290.2
256,288.08
254,290.56
254,290.04
254,290.36
254,286.96
254,287.24
254,286.72
254,289.24
254,291.08
254,284.04
244,287.48
244,286.36
244,285.72
244,285.32
244,286.8
244,284.08
244,285.92
244,283.52
244,283.24
244,281.76
244,280.84
244,281.6
244,281.08
244,283.32
244,282.52
244,280.64
244,280.16
244,281.48
244,284.0
244,281.08
244,281.4
244,285.68
244,283.36
244,282.92
244,283.6
244,280.24
244,285.28
244,284.64
244,282.24
244,280.64
158,230.64
158,198.76
158,193.36
158,191.88
158,190.64
158,190.44
158,190.92
158,187.12
158,186.36
158,186.8
150,190.76
150,186.92
150,187.32
150,189.72
150,187.84
150,186.4
150,186.36
150,186.68
150,186.24
150,186.56
150,185.12
150,186.0
150,182.4
150,187.28
150,182.56
150,183.84
134,184.24
134,184.84
134,183.0
134,184.36
134,186.68
134,183.64
134,184.08
134,181.64
134,182.96
134,182.56
134,181.6
134,179.32
134,182.36
134,182.12
134,180.76
134,180.8
134,181.6
134,183.28
134,181.52
134,179.84
134,184.6
134,178.52
134,178.4
134,182.44
116,154.44
106,148.44
106,145.12
106,139.88
106,138.36
106,137.28
106,136.88
106,137.76
106,135.64
106,137.6
106,135.72
106,136.0
106,136.8
106,137.4
106,133.52
106,133.92
106,135.72
106,137.56
106,136.4
106,137.56
106,134.8
106,135.88
106,135.32
106,132.68
106,136.24
106,133.56
106,133.84
106,135.08
106,132.04
106,138.72
106,136.08
106,133.84
106,135.16
106,133.76
106,134.28
106,134.08
106,131.16
106,132.52
106,134.76
106,131.92
106,133.88
106,138.28
106,133.24
106,132.88
106,132.48
106,134.32
104,132.96
104,133.64
104,133.52
104,134.6
88,119.0
88,117.48
88,115.8
88,113.8
88,111.24
88,112.44
88,109.08
88,111.08
80,107.2
80,110.64
80,108.04
80,109.24
80,110.92
80,108.92
80,109.28
80,108.32
80,106.28
80,106.44
78,108.52
78,107.28
78,107.52
78,106.12
78,109.92
78,107.72
78,104.2
78,107.16
78,107.0
78,107.68
78,106.48
78,106.48
78,104.52
78,106.8
78,104.96
78,108.4
78,104.72
78,105.6
78,106.84
78,104.2
78,103.04
78,104.24
78,103.6
78,106.48
78,105.2
78,102.56
78,106.68
78,103.96
78,104.44
78,105.52
78,104.28
78,104.84
78,95.24
76,95.72
72,92.6
72,93.68
72,93.08
52,89.32
52,91.8
52,91.12
52,89.16
52,89.8
52,86.76
52,88.32
52,91.52
52,87.28
52,89.96
52,86.56
52,88.48
52,89.16
52,87.8
52,84.44
52,84.92
52,86.56
52,87.96
52,87.28
52,86.12
52,85.36
52,84.56
52,85.84
52,85.44
52,85.32
52,83.56
52,86.44
52,84.4
52,83.12
52,86.04
52,82.68
52,82.52
52,85.16
52,82.2
52,85.4
52,82.28
52,86.56
52,82.44
52,82.68
52,84.04
52,83.52
52,81.12
52,81.72
52,82.4
52,84.12
52,76.8
52,75.88
52,76.64
52,76.52
52,75.04
52,74.24
48,74.64
48,74.96
48,74.64
48,74.4
48,74.08
48,73.96
48,74.04
48,73.2
48,73.16
48,75.0
48,73.56
48,73.72
48,73.12
48,72.76
48,72.36
48,72.0
48,72.48
48,72.6
48,72.76
44,70.72
44,71.48
44,74.24
44,69.8
44,71.12
44,72.72
44,72.72
44,71.52
44,71.92
44,70.68
44,68.32
44,69.0
44,70.6
44,71.88
44,70.76
44,70.0
44,69.28
44,69.32
44,67.6
44,68.8
44,70.08
44,69.2
44,69.84
44,66.44
44,69.08
44,63.44
44,64.8
44,64.4
44,62.04
44,62.6
44,65.4
40,64.92
40,63.64
40,63.04
34,63.4
34,62.84
34,62.72
34,63.72
34,61.68
34,61.4
34,62.2
34,62.8
34,62.92
34,62.4
34,61.68
34,62.68
34,60.12
34,62.76
34,61.8
34,59.96
34,59.32
34,63.84
34,62.6
34,60.36
34,59.48
34,60.04
34,59.92
34,61.28
34,59.6
34,60.76
34,59.76
34,61.12
34,61.24
34,58.72
34,61.12
34,61.88
34,62.04
34,59.08
34,61.4
34,61.2
34,61.36
34,62.48
34,59.08
34,58.64
34,61.2
34,57.76
34,57.16
34,55.72
34,53.2
34,55.16
34,54.76
34,55.8
34,56.12
34,54.92
34,55.48
34,56.04
34,54.12
34,54.28
32,54.28
32,54.2
32,53.08
32,53.68
32,51.4
32,50.48
32,52.08
32,53.72
32,52.84
32,53.2
32,54.32
32,51.44
28,51.24
28,52.72
28,53.0
28,50.48
28,52.76
28,53.12
28,54.28
28,51.76
28,51.48
28,51.4
28,51.84
28,50.8
28,51.44
28,50.84
28,53.32
28,51.36
28,50.16
28,52.08
28,52.92
28,51.76
28,50.2
26,49.04
26,49.48
26,50.24
26,50.36
26,45.6
22,46.72
22,45.72
22,45.6
22,46.08
22,45.76
22,46.68
22,47.72
22,45.16
22,45.56
22,46.44
22,45.04
22,46.44
22,45.8
22,47.0
22,45.52
22,46.48
22,46.24
22,45.24
22,46.16
22,46.24
22,46.2
22,44.44
22,47.16
22,46.0
22,45.8
22,45.92
22,46.76
22,45.12
22,46.52
22,45.56
22,45.0
22,44.28
22,44.64
22,44.04
22,44.04
22,44.92
22,42.68
22,45.0
22,43.0
22,44.64
22,44.76
22,43.08
22,43.88
22,42.72
22,43.92
22,43.52
22,42.96
22,46.48
22,44.4
22,39.52
22,40.04
12,39.76
12,39.96
12,41.48
12,39.8
12,38.44
12,41.28
12,38.88
12,37.56
12,38.4
12,41.04
12,37.64
12,38.76
12,38.52
12,40.08
12,38.04
12,38.12
12,39.08
12,38.24
12,37.84
12,39.92
12,38.48
12,37.84
12,37.92
12,38.64
12,37.76
12,38.16
12,37.6
12,36.12
12,38.24
12,40.2
12,37.56
12,37.52
12,37.52
12,36.56
12,38.24
12,37.12
12,38.92
12,37.64
12,38.12
12,39.76
12,36.44
12,37.8
12,35.4
12,36.0
12,37.56
12,35.48
12,38.48
12,38.04
12,34.24
12,35.76
12,32.76
12,34.8
12,35.08
12,36.12
12,35.08
12,34.96
12,34.32
12,34.32
12,33.2
12,32.96
12,33.6
12,34.08
12,34.68
12,32.68
12,35.24
12,34.72
12,31.96
12,33.32
12,32.56
12,32.68
12,31.92
10,32.4
10,30.8
10,33.12
10,33.68
10,30.36
10,33.24
10,34.24
8,34.64
8,32.84
8,34.12
8,32.52
8,32.36
8,35.52
8,33.32
0,31.84
0,31.8
0,32.8
0,30.36
0,30.08
0,30.96
0,30.72
0,31.44
0,31.56
0,31.6
0,29.4
0,28.2
0,30.12
0,29.36
0,30.68
0,28.0
0,27.64
0,28.4
0,28.68
0,27.84
0,27.84
0,27.76
0,26.32
0,26.72
0,26.28
0,25.6
0,26.44
0,26.68
0,26.6
0,26.96
0,27.72
0,25.88
0,24.92
0,25.24
0,24.56
0,23.0
0,23.68
0,24.4
0,23.64
0,26.36
0,24.4
0,23.96
0,23.4
0,25.44
0,23.32
0,24.0
0,23.08
0,23.16
0,23.56
0,23.96
0,23.6
0,24.28
0,23.92
0,24.48
0,23.28
0,24.0
0,24.84
0,24.56
0,23.96
0,25.28
0,25.12
0,25.6
0,24.2
0,23.88
0,22.92
0,24.48
0,24.2
0,23.2
0,23.28
0,23.84
0,23.6
0,23.32
0,25.56
0,25.48
0,23.4
0,25.48
0,23.24
0,24.56
0,23.92
0,23.76
0,23.52
0,23.6
0,23.92
0,24.12
0,22.48
0,23.56
0,22.76
0,25.04
0,24.68
0,23.36
0,25.64
0,23.24
0,23.76
0,22.8
0,25.44
0,24.08
0,22.52
0,25.0
0,24.08
0,24.52
0,24.28
0,23.84
0,23.12
0,26.48
0,23.68
0,24.28
0,23.72
0,25.2
0,24.68
0,24.0
0,24.84
0,23.76
0,26.24
0,23.68
0,22.68
0,25.24
0,23.32
0,24.84
0,24.24
0,24.92
0,24.6
0,24.36
0,23.28
0,24.08
0,25.64
0,24.8
0,25.56
0,22.84
0,23.92
0,27.04
0,23.4
