best,mean
3960,3960.0
1924,3132.4
1900,2062.8
1900,2046.64
1900,2039.2
1888,2031.84
1880,2032.64
1880,2026.8
1880,2026.88
1880,2021.52
1880,2025.52
1880,2024.32
1880,2015.28
1880,2026.24
1880,2020.0
1880,2026.16
1880,2020.64
1876,2016.48
1876,2020.96
1876,2012.32
1876,2022.08
1876,2017.04
1876,2010.32
1876,2020.16
1876,2008.96
1876,2017.6
1872,2018.4
1872,2009.68
1872,2008.88
1872,2013.04
1872,2022.64
1840,2014.08
1840,2020.96
1840,2010.8
1840,2003.6
1840,2010.08
1840,2004.8
1840,2014.96
1840,2009.28
1840,2012.16
1840,2011.36
1840,2007.04
1840,2011.12
1840,2005.76
1840,2008.64
1840,2003.84
1840,2006.24
1840,2009.6
1840,2009.76
1840,2004.96
1840,2009.04
1256,1680.12
1256,1381.56
1244,1362.4
1242,1349.96
1220,1349.32
1220,1341.96
1220,1338.32
1220,1339.2
1220,1329.88
1220,1335.0
1220,1334.32
1220,1333.56
1220,1332.92
1220,1328.4
1220,1327.96
1220,1333.16
1220,1329.96
1220,1329.52
1218,1334.44
1218,1333.28
1218,1330.8
1218,1328.48
1218,1322.52
1218,1330.36
1210,1320.6
1210,1333.56
1210,1328.4
1210,1321.32
1210,1321.4
1210,1332.56
1210,1324.72
1210,1315.64
1210,1315.8
1210,1326.88
1210,1320.32
1210,1314.88
1210,1324.84
1210,1319.0
1210,1321.64
1210,1320.68
1210,1315.12
1210,1323.12
1200,1313.28
1200,1316.36
1200,1325.56
1200,1322.64
1190,1319.88
1190,1318.8
1190,1323.08
1190,1321.56
936,1157.24
912,1030.6
904,1005.88
904,1005.52
904,1002.72
884,999.52
884,1006.4
884,994.24
884,996.96
884,991.88
884,987.28
884,998.88
884,988.6
884,990.4
884,991.32
884,983.2
882,990.44
882,982.84
882,983.88
882,986.4
882,992.68
882,990.04
882,983.92
882,982.64
882,993.04
882,982.24
882,987.56
882,984.0
882,979.6
882,982.28
882,988.84
882,984.96
882,982.6
882,989.92
882,982.88
882,985.72
882,989.28
882,984.6
882,982.76
882,982.16
882,987.48
882,981.28
882,984.96
882,980.56
882,977.72
882,984.56
882,981.8
882,973.6
882,981.96
882,976.0
708,882.48
708,826.52
708,803.64
708,806.96
708,799.36
708,795.48
708,790.16
708,796.72
708,794.88
708,790.16
708,792.92
708,789.08
704,788.28
704,787.56
704,788.88
704,787.84
704,785.32
704,788.28
704,790.08
704,788.12
698,782.44
698,783.88
698,786.12
698,791.88
696,782.92
696,787.48
696,782.6
696,782.92
696,786.48
696,777.04
696,778.76
696,783.56
696,779.0
696,781.52
696,786.64
696,774.96
696,780.16
696,779.6
690,778.84
690,783.2
690,773.92
690,777.16
690,780.2
690,768.56
690,775.88
690,775.44
690,777.72
690,782.8
690,788.36
690,773.44
582,702.6
582,680.32
582,671.92
582,670.8
582,659.52
582,664.84
582,666.92
582,659.8
582,664.0
574,650.4
574,654.52
574,654.92
574,659.68
574,655.0
574,651.6
574,648.24
574,651.4
574,646.52
574,650.16
574,651.24
574,651.08
574,653.08
574,649.36
574,641.28
574,647.84
574,646.04
574,646.16
574,650.72
574,652.08
574,643.92
574,652.96
566,649.52
566,646.0
566,639.36
566,645.96
566,648.4
566,643.44
566,646.12
566,648.24
566,644.88
566,644.84
566,644.68
566,642.2
566,638.76
566,644.36
566,638.12
566,646.8
566,642.24
566,648.6
566,638.76
528,595.64
522,589.72
510,579.12
510,568.76
510,564.44
498,566.44
498,566.76
496,564.96
496,561.84
490,561.6
490,562.52
486,560.8
486,557.36
486,559.36
486,561.2
486,558.76
486,562.16
486,554.56
486,553.6
486,555.52
486,554.92
486,556.08
486,554.68
486,549.32
486,555.96
486,555.8
486,551.4
486,555.68
486,551.16
486,551.44
486,557.36
486,553.88
486,552.92
486,554.92
486,553.12
486,551.28
486,554.24
486,551.96
486,550.28
486,554.08
486,547.52
484,552.44
484,557.96
484,552.48
484,553.28
484,554.92
484,550.72
484,550.52
484,548.16
484,546.6
442,513.12
442,509.76
442,504.16
442,504.96
440,493.72
402,494.2
402,493.12
402,492.0
402,492.68
402,492.24
402,490.68
402,491.28
402,489.04
402,489.28
402,486.4
402,495.12
402,489.36
402,487.44
402,486.72
402,485.8
402,482.2
390,486.88
390,478.44
390,475.88
390,486.04
390,481.4
390,481.44
390,480.4
390,479.04
390,478.88
390,479.76
390,476.92
390,477.2
390,478.72
390,482.08
390,477.8
390,476.0
390,476.64
390,483.0
390,477.8
390,477.96
390,477.68
390,479.92
390,478.84
390,478.2
390,480.6
390,475.84
390,479.88
390,475.28
390,477.04
390,451.64
390,443.8
390,443.92
390,443.76
390,444.04
372,434.88
372,432.24
372,436.92
372,437.48
372,435.68
372,434.0
372,435.08
372,432.88
372,428.88
372,425.56
368,426.88
368,427.08
368,427.84
368,427.68
368,423.28
368,429.72
368,426.28
368,432.88
368,422.88
368,428.6
368,425.64
368,426.08
368,426.8
368,425.84
368,423.72
356,426.32
356,426.36
356,423.4
356,426.16
356,425.68
356,424.96
356,423.44
356,425.88
356,426.32
356,419.96
356,419.48
356,421.44
356,425.28
356,428.76
356,425.2
356,427.48
352,424.36
352,422.36
352,418.72
352,423.64
346,397.12
342,397.36
342,394.52
342,395.76
342,397.12
340,396.16
340,393.44
340,390.36
340,386.88
328,389.36
328,387.32
326,384.16
326,385.96
326,388.08
326,387.32
326,388.04
326,383.48
326,380.88
326,380.92
326,384.08
326,375.96
326,374.64
326,382.64
326,377.68
326,380.92
326,379.16
326,383.0
326,382.2
326,379.36
326,379.48
326,379.24
326,379.24
326,381.0
326,380.44
326,380.32
326,382.72
326,377.04
326,383.12
326,378.52
326,379.84
326,384.56
326,380.96
326,381.0
326,375.44
326,377.32
326,378.48
314,380.16
