best,mean
952,952.0
432,751.52
432,497.04
424,488.16
420,487.44
420,484.48
420,481.44
420,478.0
420,476.56
420,478.96
416,473.84
416,473.68
416,479.28
416,472.88
416,472.96
416,473.12
416,472.96
416,472.88
416,471.52
416,475.12
416,474.4
416,474.64
416,473.76
416,472.72
416,469.52
416,469.92
416,475.52
416,476.48
416,476.48
416,470.0
416,474.56
416,472.72
416,472.0
416,472.64
416,471.76
416,474.08
416,473.52
416,467.36
416,474.48
416,469.28
416,470.32
416,470.64
416,468.0
416,470.4
416,472.72
416,471.12
416,468.88
416,474.56
416,472.24
416,468.64
416,467.2
274,391.8
274,329.8
274,318.72
274,316.72
274,314.76
274,313.96
274,316.4
274,311.72
274,312.96
274,315.56
268,311.32
268,314.08
264,306.96
264,311.36
264,313.08
264,308.96
264,310.4
264,308.52
264,309.0
264,307.76
264,306.28
264,308.96
264,310.52
264,305.36
264,308.84
264,307.6
264,308.36
264,311.36
264,308.08
264,308.04
264,306.68
264,305.8
264,308.92
264,306.76
264,306.96
264,305.28
264,305.16
264,305.84
264,306.52
264,307.2
264,305.48
264,303.72
264,308.16
264,302.44
264,308.16
264,307.56
264,306.04
264,307.96
264,303.72
264,303.96
214,267.72
206,250.36
206,242.8
196,236.72
196,235.48
196,235.2
196,234.92
196,231.96
196,230.92
196,231.4
196,230.96
196,228.64
196,229.16
196,229.56
184,227.52
184,232.68
184,229.64
184,225.52
184,229.36
184,230.0
184,228.2
184,227.84
184,230.24
184,225.88
184,224.04
184,229.2
184,228.6
184,224.4
184,229.4
184,226.36
184,226.76
184,227.24
184,226.0
184,224.6
184,222.96
184,229.92
184,227.24
184,225.48
184,226.96
184,228.0
184,226.0
184,226.0
184,224.16
184,221.28
184,223.12
184,224.6
184,223.56
184,220.96
184,220.72
178,222.0
158,201.36
158,195.24
158,189.56
158,187.4
158,187.76
158,185.24
140,182.12
140,183.84
140,183.68
140,181.16
140,181.6
140,181.12
140,185.68
140,182.68
140,180.44
140,180.28
140,177.64
140,182.44
140,179.52
140,176.76
140,175.76
140,177.28
140,173.76
140,175.92
140,178.24
140,179.92
140,175.24
140,176.8
140,176.84
140,175.72
140,177.24
140,181.12
140,179.12
140,174.44
140,176.04
140,178.76
140,174.6
140,174.88
140,174.76
140,177.28
140,176.64
140,175.56
140,175.24
140,173.84
140,174.36
140,175.72
140,176.0
140,175.0
140,177.2
140,173.88
130,158.4
126,158.36
116,156.76
116,154.08
116,153.08
116,152.96
116,152.16
116,152.0
116,152.88
116,152.8
116,148.36
116,147.68
116,152.64
116,148.92
116,143.84
116,146.8
116,148.76
116,146.96
116,144.28
116,147.44
116,147.84
116,148.84
116,148.08
116,145.72
116,145.72
116,145.08
116,144.88
116,144.8
116,147.6
116,146.08
116,149.32
116,145.24
116,144.56
112,147.44
112,142.16
112,144.84
112,141.2
112,144.56
112,146.92
112,143.52
112,141.84
110,145.48
110,142.44
110,145.08
110,144.88
110,143.6
110,142.96
110,143.52
110,144.24
110,141.72
104,131.84
104,131.92
104,132.4
104,128.16
104,128.56
104,131.08
104,128.36
104,127.2
102,130.08
102,127.8
102,127.8
102,129.96
102,128.04
102,127.56
100,124.96
100,126.16
100,125.52
100,123.56
100,126.96
100,124.92
100,123.76
100,127.2
100,124.8
100,125.2
100,125.48
100,126.68
100,125.32
100,127.92
100,126.04
100,123.96
100,123.4
100,124.72
100,123.52
100,126.56
100,126.64
98,125.64
98,124.8
98,125.72
96,123.8
96,124.16
96,123.64
96,123.24
96,124.12
96,121.84
96,122.96
90,119.56
90,120.76
90,122.68
90,125.76
90,123.32
90,116.32
90,114.92
90,112.04
90,111.28
90,112.56
90,110.32
90,115.96
90,112.52
90,111.2
84,111.4
84,109.68
84,110.36
84,108.76
84,109.88
84,109.36
84,110.12
84,108.16
82,110.64
82,112.0
80,112.56
80,109.68
80,108.12
80,108.16
80,109.6
80,106.36
80,108.64
80,105.4
80,108.4
80,105.88
78,108.44
78,105.04
78,107.8
78,108.36
78,107.6
78,105.96
78,106.2
78,105.6
78,103.6
78,107.52
78,106.64
78,106.92
78,105.04
78,103.92
78,105.28
78,106.8
78,104.56
78,106.76
78,104.56
78,102.64
78,107.64
78,98.92
78,96.32
78,95.8
78,95.64
78,99.0
78,98.52
76,98.24
72,94.88
62,96.48
62,96.08
62,93.28
62,98.2
60,92.48
60,93.76
60,93.64
60,95.44
60,94.72
60,91.44
60,93.56
60,91.8
60,95.76
60,95.16
