best,mean
952,952.0
456,752.96
444,494.0
436,489.68
436,487.68
436,486.8
436,484.56
432,484.24
432,484.88
432,480.16
432,476.32
432,479.2
428,476.56
424,476.96
424,478.4
424,478.0
424,474.48
424,475.36
424,474.88
424,476.0
424,477.44
424,477.84
424,475.44
424,472.88
424,475.76
424,470.64
424,471.68
424,474.8
424,471.44
424,471.36
424,473.28
424,471.12
424,470.32
424,470.32
424,471.12
420,469.28
420,469.52
420,475.76
420,464.96
420,465.84
420,469.2
420,464.72
420,467.6
420,471.04
416,468.48
416,471.84
416,469.68
408,469.36
408,466.96
408,462.8
408,469.6
290,387.2
278,327.8
278,322.56
278,319.56
278,317.08
278,314.96
278,317.72
278,314.84
278,314.24
278,315.4
278,317.68
278,315.92
274,313.56
274,314.68
274,310.92
274,313.36
274,312.96
274,310.8
274,309.16
274,310.76
274,310.36
274,307.64
274,307.68
268,308.12
260,308.76
260,309.2
260,309.92
260,309.6
260,311.28
260,313.44
260,307.8
260,307.36
260,307.68
260,306.12
260,307.4
260,310.12
260,304.88
260,307.76
260,307.4
260,307.16
260,307.12
260,303.56
260,308.8
260,307.0
260,305.12
260,308.88
260,302.44
260,305.8
260,304.28
260,304.52
210,268.6
196,248.92
196,238.96
196,233.28
196,233.08
188,230.84
188,235.64
188,234.0
188,231.36
188,229.44
188,230.32
188,234.04
188,236.8
188,225.6
188,228.6
188,229.52
188,230.92
188,229.28
188,225.08
188,228.24
188,230.48
188,232.72
188,227.08
188,224.8
188,228.08
188,226.32
188,227.96
188,228.76
188,226.72
188,227.28
188,228.92
188,227.48
188,225.52
188,226.64
188,225.56
188,222.88
188,227.56
188,229.4
188,228.16
188,227.96
188,226.32
188,226.88
188,222.88
188,225.48
188,225.0
188,226.76
188,225.8
186,223.44
186,223.92
186,226.32
152,199.2
152,195.36
144,194.4
144,191.12
144,184.8
144,184.48
144,181.36
144,182.56
144,180.68
144,181.76
144,180.72
144,179.08
144,180.52
144,179.16
144,179.84
144,176.68
144,182.0
144,178.16
144,177.92
144,177.56
144,178.12
144,177.72
144,173.2
144,176.52
142,179.16
142,176.08
142,177.0
142,175.44
142,179.76
142,172.6
142,176.28
142,174.84
142,179.0
142,173.44
142,176.2
138,176.92
138,172.96
138,174.2
138,174.96
138,169.84
138,173.4
138,174.28
138,173.88
138,174.8
138,177.08
138,174.48
138,176.44
138,172.96
138,177.56
138,174.92
138,159.8
136,159.64
130,158.92
128,158.96
122,155.88
122,152.72
122,152.0
122,152.48
122,150.72
122,153.32
122,149.8
118,150.24
118,150.96
118,148.48
118,148.52
118,151.4
118,149.36
118,144.24
118,149.96
118,146.32
118,149.04
118,148.6
118,151.16
118,147.56
118,148.6
118,149.56
118,147.64
118,147.6
118,149.48
118,150.64
118,147.8
118,144.08
118,146.68
118,146.84
118,147.08
118,147.08
118,146.76
118,148.92
118,147.32
118,148.64
118,147.2
118,147.04
118,145.92
118,150.36
118,146.88
118,147.32
114,144.16
114,142.36
114,146.04
114,146.8
114,134.08
112,132.6
104,133.36
100,129.28
94,130.24
94,127.96
94,129.2
94,128.2
94,126.2
94,124.8
94,123.84
94,125.52
94,127.4
94,126.32
94,125.44
94,128.72
94,125.08
94,125.6
94,124.68
94,126.16
94,124.24
94,123.6
94,126.52
94,122.28
94,123.64
94,121.56
94,123.88
94,121.32
94,123.4
94,121.28
94,121.72
94,125.56
94,122.48
94,124.04
94,124.24
94,118.6
92,120.96
92,120.04
92,121.2
92,122.28
92,121.36
92,119.92
92,124.92
90,119.6
90,123.12
90,120.72
90,120.16
90,119.0
90,119.6
90,123.92
88,113.08
88,111.12
84,111.52
84,110.32
76,111.44
76,109.12
76,108.4
76,109.76
76,110.28
76,109.48
76,108.44
76,108.48
76,105.88
76,110.52
76,108.96
76,109.16
76,108.12
76,105.92
76,107.52
76,106.12
76,105.44
76,109.96
76,106.6
76,108.96
76,109.8
76,105.8
76,108.32
76,109.64
76,108.04
76,108.08
76,106.6
76,106.72
76,105.52
76,108.28
76,103.6
76,105.52
76,105.2
76,105.08
76,107.92
76,103.24
76,104.68
76,105.68
76,106.56
76,103.92
76,103.84
76,104.16
76,103.84
76,105.12
76,102.84
76,103.64
74,98.04
74,98.0
74,94.88
74,95.52
74,96.0
74,94.84
74,95.44
74,95.6
74,96.16
74,95.68
74,93.84
74,94.04
74,95.72
74,97.6
74,96.0
64,95.0
64,95.52
64,93.68
