best,mean
2112,2112.0
1020,1668.32
996,1100.08
996,1091.6
996,1082.0
984,1082.48
980,1073.28
980,1072.96
980,1077.76
980,1072.88
980,1072.48
980,1069.76
980,1067.52
980,1074.56
980,1075.36
980,1068.08
980,1069.92
980,1067.12
980,1067.52
980,1069.52
980,1063.52
980,1068.64
980,1064.56
976,1068.72
976,1067.04
976,1064.8
976,1069.84
976,1062.24
976,1064.72
976,1061.36
976,1062.0
976,1065.6
976,1053.04
976,1057.04
976,1057.92
976,1059.12
972,1058.8
972,1061.44
964,1060.08
964,1056.88
964,1058.16
964,1056.32
964,1058.32
964,1059.44
964,1061.2
964,1057.68
964,1056.72
964,1066.08
964,1057.76
964,1055.36
964,1054.32
656,879.12
644,732.68
640,719.24
640,719.2
640,715.84
640,713.28
632,708.52
632,707.24
630,704.88
630,703.4
630,696.96
630,701.84
630,699.68
630,698.52
600,697.4
600,698.72
600,695.84
600,694.84
600,696.32
600,702.32
600,700.76
600,696.48
600,695.84
600,697.6
600,694.8
600,694.84
600,692.56
600,690.8
600,692.56
600,691.72
600,695.88
600,690.04
600,695.68
600,699.48
600,696.56
600,690.8
600,694.96
600,688.92
598,688.84
598,693.84
598,690.28
598,690.8
598,690.12
598,694.68
598,689.2
598,686.44
598,690.4
598,687.96
598,695.8
598,692.64
486,600.96
476,547.08
470,538.8
470,534.52
460,523.32
460,531.4
460,530.84
460,528.0
460,531.0
460,526.32
460,526.96
460,525.4
460,522.52
460,523.92
460,525.6
460,522.92
458,522.2
456,522.28
456,524.0
446,517.28
446,517.52
446,519.04
446,515.12
446,518.36
446,516.76
446,511.44
446,518.0
446,517.56
446,516.92
446,519.84
446,519.96
446,519.36
446,513.0
446,514.32
446,518.72
446,514.4
446,517.4
446,516.04
446,524.04
446,516.04
446,520.88
446,515.28
446,520.24
446,513.6
446,518.96
446,519.92
446,513.24
446,511.76
444,511.2
444,513.08
388,456.88
388,438.16
378,429.64
378,425.48
372,424.52
366,416.96
366,421.64
366,419.44
352,419.56
352,412.08
352,416.44
352,414.88
352,416.12
352,417.16
350,420.56
350,410.92
350,416.72
344,413.12
344,407.68
344,408.76
344,409.12
344,409.64
344,411.08
344,410.0
344,406.2
344,405.6
344,404.92
344,414.28
344,412.52
344,404.32
344,406.56
344,405.68
344,407.52
344,409.44
344,410.92
344,410.36
344,407.08
344,401.48
344,405.56
344,400.64
344,406.76
344,404.72
344,406.16
344,403.08
344,403.56
344,405.96
344,406.28
344,402.44
344,404.56
344,402.28
318,368.16
288,360.96
288,360.56
288,349.36
288,351.92
288,345.0
288,347.36
288,346.8
288,342.96
288,342.28
288,341.68
288,345.64
288,341.44
288,337.28
288,345.6
288,339.6
288,338.36
286,339.56
286,343.12
286,341.64
286,338.04
286,343.32
286,339.28
284,340.08
284,340.12
284,334.64
284,342.8
284,335.16
276,339.44
276,337.88
276,337.76
