best,mean
320,320.0
140,253.36
128,167.44
128,162.48
128,162.4
128,157.76
128,159.04
128,157.68
128,156.48
128,157.84
128,157.36
128,154.72
128,156.96
128,155.04
128,155.84
128,155.04
128,154.32
128,153.04
128,155.44
128,154.4
128,151.68
128,154.96
128,151.84
128,153.6
128,153.04
128,156.0
128,155.36
128,152.8
128,153.68
128,152.32
128,152.08
128,154.08
128,154.96
128,152.08
128,151.2
128,152.8
128,152.8
128,150.24
128,153.36
128,151.04
128,152.48
128,154.64
128,153.04
128,152.56
128,152.72
128,150.72
128,155.44
128,151.28
128,153.12
128,153.92
128,154.08
90,126.68
86,110.08
84,105.16
84,101.4
84,103.6
82,102.28
82,101.6
82,98.32
82,100.56
82,101.92
78,100.96
78,101.88
78,100.8
76,99.52
76,99.44
76,99.16
76,97.2
76,99.52
76,99.12
76,99.68
76,99.4
76,99.0
76,98.48
76,98.56
76,98.96
76,97.48
76,99.08
76,98.08
76,99.84
76,99.52
76,96.96
76,96.96
76,96.92
76,97.4
76,97.04
76,97.48
76,96.68
76,98.32
76,98.16
76,95.88
76,97.76
76,98.28
76,96.24
76,96.0
76,95.72
76,98.88
66,96.44
66,99.0
66,96.52
66,96.12
64,85.44
60,82.28
60,78.92
58,78.2
58,76.68
58,78.44
58,77.08
58,74.32
58,74.52
58,74.8
56,72.92
56,74.12
56,73.4
56,74.04
56,72.8
56,74.52
54,74.4
52,73.04
52,71.44
52,72.48
52,71.36
52,72.12
52,73.24
52,70.4
52,71.76
52,71.44
52,71.4
52,69.52
52,71.64
52,71.84
52,70.92
52,71.96
52,71.36
52,71.8
52,70.72
52,70.52
52,70.56
52,70.24
52,70.8
52,69.72
52,71.64
52,68.32
52,71.28
52,67.84
52,69.76
52,68.16
52,68.24
52,70.0
52,70.04
52,69.6
48,61.92
48,61.76
44,61.12
44,61.08
40,59.2
40,60.2
40,58.52
40,59.0
40,59.4
40,59.6
40,59.2
40,57.32
40,58.12
40,57.16
40,57.84
38,57.2
38,56.52
38,57.72
38,57.0
38,56.12
38,55.96
38,55.64
38,56.96
38,56.2
38,56.12
38,57.44
38,54.8
38,55.0
38,56.08
38,56.6
38,53.92
38,55.64
38,54.68
38,56.0
38,54.64
38,54.6
38,55.04
38,54.88
38,55.2
38,55.56
38,54.68
38,56.0
38,53.64
38,54.12
38,53.64
34,56.0
34,55.2
34,54.0
34,54.88
34,52.32
34,48.88
34,47.16
34,47.32
32,47.08
32,47.68
32,47.88
32,46.32
32,47.36
32,46.12
32,47.32
32,47.88
32,46.6
32,46.28
32,47.24
32,47.32
32,48.48
32,46.6
32,45.92
32,46.4
32,45.6
32,46.0
32,48.2
32,44.88
32,45.8
32,44.4
32,44.4
32,46.92
32,45.24
32,45.04
30,45.6
30,46.16
30,44.64
30,45.84
28,44.24
28,43.52
28,44.48
28,43.88
28,42.6
28,43.32
24,46.0
24,44.4
24,45.44
24,43.24
24,44.32
24,45.72
24,44.6
24,42.72
24,41.28
24,46.36
24,43.12
24,39.72
24,39.88
24,39.36
24,37.72
24,40.04
24,39.28
24,38.84
24,37.48
22,39.72
18,37.68
18,36.56
18,36.72
18,38.8
18,37.88
18,38.0
18,40.6
18,37.88
18,37.96
18,37.12
18,38.04
18,38.32
18,35.12
18,37.28
18,35.56
18,34.24
18,36.68
