best,mean
320,320.0
132,253.6
132,168.48
132,161.28
132,160.56
132,160.56
132,156.96
132,157.28
132,158.16
132,156.56
132,159.04
132,156.64
132,155.04
132,154.48
132,156.8
132,156.08
132,155.68
132,153.84
132,151.92
132,152.08
128,150.88
128,154.56
128,152.72
128,152.16
128,154.48
128,154.48
128,151.68
128,154.08
128,155.92
128,154.88
128,153.52
128,152.72
128,151.2
128,153.92
128,154.0
128,154.24
128,152.88
128,152.0
128,153.04
128,154.32
124,153.6
124,152.88
124,150.96
124,155.76
124,152.24
124,152.32
124,152.16
124,153.04
124,151.12
124,151.44
124,152.4
86,125.48
82,110.76
82,106.32
80,103.96
80,101.72
80,100.52
80,100.68
80,102.08
80,100.92
80,100.68
80,99.64
80,99.68
80,99.48
80,99.52
80,99.6
80,100.88
80,100.56
80,97.72
80,98.12
80,97.52
80,99.96
80,98.56
78,97.12
78,97.44
78,97.56
78,100.04
78,101.2
78,101.28
78,97.32
78,97.0
78,98.96
78,99.88
78,99.0
76,97.68
76,97.4
76,97.0
76,97.04
76,97.72
76,95.48
76,96.64
76,96.12
76,97.8
76,97.72
74,95.32
74,96.8
74,94.52
74,95.88
74,97.6
74,97.4
74,97.24
62,84.2
56,80.8
56,77.56
56,76.56
52,73.36
52,75.68
52,73.4
52,73.56
52,76.36
52,74.12
52,73.08
52,72.6
52,72.8
52,71.16
52,72.88
50,70.28
50,72.16
50,72.28
50,71.56
50,72.6
50,71.2
50,73.08
50,72.88
50,70.24
50,72.24
50,71.8
50,72.36
50,71.04
50,71.8
50,71.24
50,71.76
50,68.8
50,70.84
50,72.64
50,71.16
50,70.8
50,70.96
50,71.32
50,70.36
50,69.88
50,72.44
50,71.32
50,69.6
50,71.04
50,68.36
50,70.16
50,69.92
50,71.24
50,69.76
50,67.56
50,63.0
50,61.6
42,61.24
42,61.96
42,60.32
42,59.84
42,58.32
42,58.24
42,59.2
42,56.24
42,58.44
42,57.0
42,59.12
42,56.76
42,58.4
42,57.6
42,57.2
42,55.92
42,56.88
42,57.72
42,58.68
42,56.32
42,56.6
42,55.44
42,55.12
42,55.36
38,55.64
38,57.96
38,57.04
38,55.8
38,58.4
38,56.2
38,56.2
38,56.48
38,57.08
38,56.84
38,56.32
38,55.04
38,53.92
38,54.04
38,54.4
38,56.2
38,54.84
38,54.52
38,55.6
38,56.32
38,55.52
38,55.44
38,54.96
38,56.32
38,50.64
38,50.68
38,53.04
36,50.08
36,51.36
28,49.96
28,47.8
28,50.24
28,48.88
28,49.08
28,46.64
28,46.64
28,47.56
28,47.6
28,49.48
28,47.4
28,44.6
28,45.8
28,45.96
28,45.32
28,47.48
28,45.6
28,46.4
28,46.76
28,45.0
28,44.8
28,47.68
28,45.6
28,45.96
28,45.28
28,44.84
28,44.76
28,45.2
28,46.04
28,44.96
28,44.8
28,44.12
28,43.84
28,43.88
26,43.84
26,44.44
26,45.08
26,44.44
26,44.12
26,45.56
26,43.2
26,43.04
20,44.24
20,42.96
20,42.92
20,38.6
20,38.04
20,39.72
20,38.6
20,39.84
20,39.48
20,38.12
20,37.04
20,38.32
20,38.2
20,38.72
20,38.8
20,38.0
16,37.72
16,36.52
16,38.32
16,37.88
16,39.0
16,36.28
16,37.12
16,38.08
16,38.88
16,37.44
16,37.48
16,37.44
16,36.92
16,36.48
16,36.12
16,36.6
16,35.6
16,37.16
16,35.2
16,36.76
16,36.92
16,37.2
16,35.92
16,36.44
16,37.04
16,36.48
16,34.84
16,35.24
16,34.88
16,35.04
16,37.52
12,36.28
12,35.72
12,35.08
12,34.24
12,36.36
12,35.32
12,33.28
12,33.08
12,32.6
12,32.16
12,31.52
12,30.2
12,31.52
12,32.2
12,32.36
8,31.72
8,30.4
8,32.2
8,32.32
8,30.8
8,29.16
8,31.08
8,30.08
8,29.52
8,29.16
8,30.32
8,31.16
8,31.04
8,28.96
8,29.44
6,27.44
6,29.2
6,29.76
6,28.24
6,29.76
2,29.0
2,28.48
2,27.72
2,29.24
2,27.68
2,28.08
2,27.44
2,27.92
2,27.4
2,27.44
2,27.84
2,27.56
2,26.2
2,26.92
2,28.04
2,25.72
2,26.68
2,26.48
2,26.72
2,26.24
2,26.88
2,27.08
2,25.4
2,27.44
2,25.36
2,26.32
2,26.88
2,27.12
2,26.64
2,25.08
2,25.96
2,24.72
2,25.6
2,25.08
0,24.4
0,23.48
0,25.92
0,24.6
0,23.88
0,25.52
0,23.56
0,23.28
0,25.48
