best,mean
3960,3960.0
1896,3125.44
1892,2056.08
1876,2042.32
1876,2034.8
1876,2031.28
1876,2032.48
1876,2029.76
1876,2028.96
1876,2022.8
1876,2021.6
1876,2017.84
1876,2016.72
1876,2017.52
1876,2011.44
1876,2017.2
1876,2010.8
1876,2010.64
1876,2009.92
1872,2012.64
1872,2016.16
1872,2014.64
1872,2014.8
1872,2010.08
1872,2014.72
1872,2006.4
1840,2015.6
1840,2009.52
1840,2013.12
1840,2010.48
1840,2014.16
1840,2009.2
1840,2011.68
1840,2013.52
1840,2008.32
1840,2009.12
1840,2000.08
1840,2008.08
1840,2008.8
1840,2005.36
1840,2002.24
1840,2000.4
1840,2016.0
1840,1995.44
1840,2005.52
1840,2007.92
1840,2003.2
1840,2002.16
1840,2010.56
1840,2008.4
1840,2008.64
1252,1672.12
1252,1368.92
1224,1345.4
1224,1339.76
1224,1336.48
1224,1339.0
1198,1337.28
1198,1339.72
1198,1334.24
1198,1338.04
1198,1341.64
1198,1336.12
1198,1322.44
1198,1327.84
1198,1331.08
1198,1332.08
1198,1324.88
1170,1333.52
1170,1326.52
1170,1327.48
1170,1322.68
1170,1318.2
1170,1326.08
1170,1326.0
1170,1322.32
1170,1322.76
1170,1315.68
1170,1328.44
1170,1318.88
1170,1325.76
1170,1324.12
1170,1322.0
1170,1319.0
1170,1319.48
1170,1321.12
1170,1320.64
1170,1319.16
1170,1315.96
1170,1319.12
1170,1321.8
1170,1316.76
1170,1317.48
1170,1314.92
1170,1317.48
1170,1315.12
1170,1320.68
1170,1312.8
1170,1317.88
1170,1313.32
1170,1318.64
902,1143.04
902,1026.12
902,1005.76
896,1006.24
896,1005.6
896,995.48
896,1000.8
896,1009.28
896,992.6
896,995.64
896,992.96
896,998.6
896,988.16
896,988.6
896,992.64
896,987.96
896,995.68
896,992.0
896,985.68
896,994.12
896,989.44
896,988.44
896,995.0
896,982.72
896,992.8
896,994.64
896,987.48
896,984.32
896,992.48
896,990.36
896,978.48
878,978.0
878,981.0
878,983.76
878,980.8
878,980.36
878,983.52
878,978.4
878,979.2
878,982.2
878,983.36
878,986.4
872,984.0
872,986.92
872,987.12
872,981.0
872,986.6
872,979.08
872,974.84
872,981.84
702,878.76
702,825.4
702,814.64
702,801.04
702,800.24
702,798.96
702,800.28
702,792.12
702,795.92
702,795.44
702,789.44
702,794.88
702,794.28
702,792.12
702,788.0
702,792.4
702,792.08
702,786.88
702,788.6
698,786.24
698,784.48
698,788.72
698,783.96
698,784.2
698,782.24
698,780.12
698,785.16
698,783.76
698,781.36
698,782.96
698,788.68
698,785.56
698,789.72
698,780.88
698,789.08
698,783.4
684,785.04
668,780.44
668,779.28
668,776.24
668,781.56
668,778.32
668,781.96
668,775.24
668,780.56
668,782.8
668,777.96
668,779.92
668,778.68
668,780.68
622,717.76
622,697.16
594,676.56
594,667.12
586,665.76
586,666.68
586,663.8
566,657.56
566,660.12
566,655.48
566,653.32
566,654.36
566,648.32
566,649.76
566,657.32
566,652.6
566,650.44
566,650.68
566,651.8
566,651.56
566,649.92
566,654.24
566,650.16
566,653.32
566,650.24
566,642.92
566,644.44
566,647.52
566,651.52
566,643.44
558,644.28
558,647.96
558,643.64
558,651.32
558,650.92
558,644.92
558,650.36
558,648.8
558,644.32
558,642.44
558,651.44
558,643.28
558,641.32
558,644.04
558,644.36
558,650.8
558,646.4
558,649.12
558,648.44
558,642.96
506,591.4
506,581.76
506,574.64
506,571.48
506,564.96
504,564.32
504,563.24
498,561.6
484,563.08
464,556.64
464,555.4
464,559.24
464,553.52
464,552.84
464,556.24
464,551.92
464,556.24
464,557.08
464,553.68
464,551.76
464,554.44
464,551.44
464,554.72
464,555.52
464,553.32
464,554.2
464,554.32
464,551.0
464,550.96
464,547.68
464,548.72
464,548.88
464,550.36
464,550.48
464,546.04
464,548.32
464,550.52
464,551.0
464,542.92
464,552.88
464,548.0
464,552.12
464,548.76
464,548.2
464,551.0
464,549.28
464,547.52
464,546.72
464,542.44
464,543.68
442,512.84
442,503.24
440,496.72
440,494.52
440,493.48
430,492.96
430,489.24
430,492.04
430,488.08
430,489.68
414,490.48
414,486.52
412,483.56
408,480.96
408,482.52
408,482.88
408,479.84
408,485.36
408,481.84
408,482.12
408,477.16
408,480.08
408,480.48
408,483.4
408,481.56
408,477.64
408,478.68
408,475.64
408,473.96
408,475.24
408,479.6
408,474.84
408,478.32
408,475.8
408,482.72
396,479.2
396,476.96
396,479.16
396,478.04
396,476.16
396,470.16
396,478.44
396,477.6
396,482.0
396,478.24
396,474.04
396,475.48
396,474.28
396,474.0
396,477.16
394,448.44
388,448.36
388,446.24
352,437.16
352,434.88
352,434.92
352,437.56
352,433.96
352,432.8
352,434.8
352,429.96
352,431.16
352,432.16
352,429.8
352,429.56
352,428.72
352,432.76
352,426.72
352,429.96
352,424.16
352,423.92
352,426.12
352,425.6
352,422.08
352,425.28
352,426.52
352,417.96
352,424.68
352,420.24
352,419.76
352,422.56
352,424.48
352,423.04
352,420.32
352,420.6
352,423.24
352,423.2
352,420.2
342,420.88
342,416.44
342,418.4
342,418.28
342,414.8
342,421.0
342,414.52
342,418.68
342,414.52
342,424.08
342,415.92
342,416.28
342,394.12
342,391.68
338,386.68
338,387.64
338,387.2
338,388.84
338,389.8
338,386.76
338,388.12
308,386.64
308,383.8
308,382.64
308,387.24
308,385.84
308,383.72
308,383.08
308,384.08
308,381.32
308,380.56
308,385.52
308,385.04
308,383.96
308,383.24
308,384.24
308,378.44
308,381.24
308,380.6
308,383.24
308,374.48
308,378.76
308,382.96
308,382.24
308,374.36
308,383.72
308,379.04
308,375.76
308,380.6
308,378.24
308,373.04
308,377.72
308,376.36
308,376.24
308,376.68
308,378.6
308,375.24
308,377.76
308,373.6
308,376.12
308,383.24
308,376.72
300,354.76
300,359.64
300,357.2
300,352.64
296,353.2
296,356.44
296,355.32
288,347.6
288,349.68
288,345.84
288,347.96
282,345.64
282,346.2
282,343.48
282,348.76
282,346.84
282,344.04
282,347.2
282,343.84
282,343.72
282,342.64
282,346.6
282,345.6
282,339.64
278,337.72
278,340.72
278,341.6
278,337.16
278,337.16
264,339.44
264,337.84
264,331.68
264,337.52
264,335.6
264,333.96
264,340.96
264,333.8
264,338.24
264,338.04
260,341.44
260,338.36
260,338.32
260,336.44
260,335.4
260,334.56
260,339.92
260,334.64
260,337.84
260,334.0
260,333.16
260,319.6
260,318.24
260,318.52
260,321.64
260,318.4
260,321.4
260,322.44
260,318.6
260,315.0
260,313.44
260,316.96
260,318.32
260,314.32
260,317.56
260,316.6
260,311.36
260,309.88
252,310.72
252,314.28
252,311.16
252,310.2
252,309.24
252,314.88
252,311.92
250,310.2
250,313.44
250,307.2
250,311.88
250,305.08
250,310.56
250,313.64
250,310.16
250,307.84
250,309.2
250,309.28
250,308.44
246,308.64
246,306.88
246,307.48
246,308.92
240,309.28
240,307.0
240,308.2
240,305.48
240,306.48
240,306.44
240,311.28
240,310.24
240,305.72
240,303.44
240,291.56
240,290.0
240,293.4
240,289.44
240,294.88
240,290.68
240,289.04
240,292.36
240,288.32
240,290.64
240,288.04
240,293.04
240,289.12
240,286.48
240,287.84
230,290.52
230,288.24
230,289.84
230,288.36
230,286.72
230,287.24
230,283.92
230,285.4
230,282.68
230,289.48
230,282.6
228,284.56
228,282.84
214,284.08
214,277.72
214,281.68
214,286.76
214,278.2
212,282.32
212,281.36
212,281.4
212,280.96
212,279.96
212,280.36
212,281.64
212,278.56
212,274.64
212,279.92
212,279.68
212,278.88
212,277.48
212,276.52
212,277.72
212,272.4
212,276.24
212,270.24
212,265.04
212,269.04
212,261.08
212,265.76
212,263.92
212,264.84
212,262.6
212,263.68
212,264.64
212,265.88
212,261.12
212,265.08
212,268.4
212,266.0
212,260.88
212,261.56
212,264.04
212,260.36
212,262.36
212,264.12
212,261.72
204,258.72
204,264.56
204,262.76
204,263.12
204,262.64
204,260.72
204,260.04
204,258.84
204,262.88
204,260.12
204,260.08
204,262.08
204,263.56
204,258.08
204,261.6
204,258.16
202,258.92
202,261.24
202,258.56
202,259.2
202,260.32
202,260.48
202,255.6
198,258.88
198,257.52
198,259.52
198,258.28
198,254.96
198,245.4
198,246.44
198,248.24
198,249.24
198,249.32
198,245.76
198,247.36
198,246.6
198,246.68
198,246.44
198,246.6
198,246.04
198,243.6
198,241.36
198,244.88
198,243.8
198,241.56
198,244.2
198,243.48
198,247.28
198,245.24
194,244.24
194,245.2
194,243.68
194,241.76
194,240.2
194,244.6
194,242.44
194,242.0
194,241.84
194,250.12
194,243.08
194,242.48
194,245.96
194,245.72
194,246.52
176,242.0
176,239.2
176,238.28
176,240.6
176,242.32
176,239.6
176,240.08
176,241.08
176,240.72
176,239.08
176,243.04
176,240.52
176,240.36
176,244.84
176,231.16
176,231.6
176,233.88
176,232.48
176,232.08
176,230.0
176,231.96
176,230.96
176,229.88
176,232.24
176,232.04
176,230.0
176,225.0
148,230.76
148,229.44
148,229.52
148,224.08
148,226.08
148,223.36
148,226.6
148,221.36
148,225.28
148,222.72
148,228.36
148,226.36
148,224.12
148,223.2
148,226.04
148,226.16
148,223.96
148,220.88
148,220.4
148,219.64
148,217.8
148,220.8
148,221.56
148,220.8
148,219.24
148,219.04
148,218.8
148,219.6
148,219.72
148,217.44
148,213.92
148,218.8
148,220.16
148,216.32
148,209.68
148,218.24
148,212.32
148,205.84
148,205.48
148,208.92
148,204.92
148,208.04
